,Unnamed: 0,날짜,기사제목
1216,7, 2021.08.17 09:39,"카카오 인증서, 출시 8개월 만에 가입자 2,000만 돌파"
1217,8, 2021.08.16 17:32,싱가포르까지 갔다…김범수 의장 '제2의 카카오'로 낙점한 사업이…
1218,9, 2021.08.16 08:29,"카카오, 싱가포르에 블록체인 자회사 ‘크러스트’ 설립"
1219,10, 2021.08.16 10:00,"카카오뱅크, '뱅크'보다 중요한 건 '카카오'였다"
1220,11, 2021.08.16 07:31,SKT vs 카카오 '대리운전 빅뱅'…모빌리티 주도권 경쟁 격화
1221,12, 2021.08.15 17:37,[단독] 골프장까지 짓는 카카오…예약·결제·모빌리티 '통합'
1222,13, 2021.08.15 17:29,"""무겁게 받아들이겠다""…카카오, 택시 자전거 요금 인상 철회했다"
1223,0, 2021.08.16 08:29,"카카오, 싱가포르에 블록체인 자회사 ‘크러스트’ 설립"
1224,1, 2021.08.16 07:31,SKT vs 카카오 '대리운전 빅뱅'…모빌리티 주도권 경쟁 격화
1225,2, 2021.08.15 17:37,[단독] 골프장까지 짓는 카카오…예약·결제·모빌리티 '통합'
1226,3, 2021.08.15 17:29,"""무겁게 받아들이겠다""…카카오, 택시 자전거 요금 인상 철회했다"
1227,4, 2021.08.15 10:02,"카카오, 이제 골목 말고 큰길로 좀 가라"
1228,5, 2021.08.15 06:01,"IPO 다급했나···카카오모빌리티, 요금 정책 갈팡질팡"
1229,6, 2021.08.14 21:26,[BNPL이 뭐길래①] ‘디지털판 외상’에 뛰어드는 네이버·카카오·쿠팡
1230,7, 2021.08.14 06:02,"""아이유가 왜 거기서 나와?""…네이버 맞선 카카오 웹툰 비밀병기는"
1231,8, 2021.08.13 17:11,[증시이슈] ‘후끈한’ 인터파크 인수전…카카오·야놀자·KG그룹 주가도 ...
1232,9, 2021.08.13 11:05,"[특징주]인터파크, 폭발적 성장 e커머스…인터파크 확장성에 꽂힌 카카..."
1233,10, 2021.08.13 16:15,"'최대 8800원' 카카오택시, 스마트호출 요금 결국 조정"
1234,11, 2021.08.13 15:53,여론 뭇매에…카카오T 택시 호출비 5천원→2천원으로 조정
1235,12, 2021.08.13 15:49,"카카오T '스마트호출' 요금 인상 없던 일로…""이용자 부담 우려 수용..."
1236,0, 2021.08.13 15:53,여론 뭇매에…카카오T 택시 호출비 5천원→2천원으로 조정
1237,1, 2021.08.13 15:49,"카카오T '스마트호출' 요금 인상 없던 일로…""이용자 부담 우려 수용..."
1238,2, 2021.08.13 14:27,"'갑질' 논란에 결국···카카오 T 택시·바이크 요금 인상, 열흘만에 ..."
1239,3, 2021.08.13 11:05,"[특징주]인터파크, 폭발적 성장 e커머스…인터파크 확장성에 꽂힌 카카오..."
1240,4, 2021.08.13 09:55,"[특징주] 삼성바이오로직스, 52주 최고가…카카오 꺾고 시총4위"
1241,5, 2021.08.13 09:41,"삼성바이오로직스, 카카오 제치고 시총 4위 올라"
1242,6, 2021.08.13 08:20,"""네이버·카카오 합 보다 컸는데…"" SK하이닉스의 '굴욕'"
1243,7, 2021.08.12 22:26,"카카오, 택시 이어 자전거 요금도 올린다…분당에선 30분 이용료 56%..."
1244,8, 2021.08.12 19:12,코인거래소 '빗썸' 에서 맞붙는 네이버 '링크' VS 카카오'클레이'
1245,9, 2021.08.12 19:11,네이버 '링크' 국내 상장…카카오 '클레이'와 맞짱
1246,10, 2021.08.12 09:46,"네이버·카카오, 코인시장도 격돌"
1247,11, 2021.08.12 17:55,라인 가상화폐 '링크' 상장…카카오 '클레이'에 맞불
1248,12, 2021.08.12 17:50,네이버 카카오 이번엔 NFT 시장서 한판 제대로 붙는다
1249,13, 2021.08.12 17:21,현대차·KT·카카오 '자율車 원팀'…1100조 시장 잡는다
1250,14, 2021.08.12 14:18,"[이데일리N] 현대차·카카오·KT, 자율주행 위해 손잡았다…협회 설립..."
1251,15, 2021.08.12 10:00,"""1000조 시장 잡아라""..현대차·KT·카카오 'K-자율주행 원팀'..."
1252,16, 2021.08.12 06:47,"현대차·KT·카카오, K-자율주행 ‘팀 코리아’ 뭉친다"
1253,17, 2021.08.12 16:42,"‘닥터포헤어, 카카오헤어샵’ 운영 ‘와이어트’, 480억 투자 유치 성..."
1254,0, 2022.01.13 17:42,경영진 '먹튀' 논란에…카카오 모빌리티 엔터 상장 급제동
1255,1, 2022.01.13 17:34,"카카오, 모빌리티·엔터 상장 급제동…CEO주식 2년간 매각 제한"
1256,2, 2022.01.13 14:44,"[종합] 카카오 CEO, 상장 후 2년 간 주식 못 판다"
1257,3, 2022.01.13 14:32,"카카오 계열사 CEO, 상장 후 2년간 주식 못판다..컨트롤타워 첫 ..."
1258,4, 2022.01.13 14:28,"[속보] 카카오 CEO, 상장 후 2년 간 주식 매도 불가"
1259,5, 2022.01.13 14:19,"카카오 계열사 CEO, 상장 후 2년간 주식 못판다"
1260,6, 2022.01.13 14:17,"[속보] 카카오 CEO, 상장 후 2년 간 주식 매도 불가"
1261,7, 2022.01.13 17:07,카카오 '주주 달래기'에도...주가는 '무덤덤'
1262,8, 2022.01.13 15:23,"카카오 재발 방지책 통할까...계열사 CEO, 상장 뒤 2년간 주식 ..."
1263,9, 2022.01.13 15:04,"'류영준 먹튀' 논란에…카카오 ""상장 후 2년간 주식 매도 금지"""
1264,10, 2022.01.13 16:35,"카카오, 이모티콘 윤리 지침 개정해 '증오발언 근절'"
1265,11, 2022.01.13 15:29,“임원은 상장 후 1년간 주식 매도말라” 카카오 계열사 단속 나서
1266,12, 2022.01.13 14:36,"카카오, 전 계열사 임원 주식 매도 규정안 마련"
1267,13, 2022.01.13 14:28,"먹튀 논란에···카카오 CEO, 상장 후 2년간 주식 매도 못한다"
1268,14, 2022.01.13 14:33,"""물타다 대주주 되겠네""…삼전 이어 카카오·네이버 줍는 개미들"
1269,15, 2022.01.13 14:19,[상보] 카카오엔터 등 공동체 상장 전면 재검토
1270,16, 2022.01.13 10:36,카카오엔터의 '나혼렙' NFT 1분만에 완판
1271,17, 2022.01.13 10:18,"카카오, 다음 포털 개편 첫날 오류에 다시 구버전으로"
1272,18, 2022.01.13 10:00,카카오 ‘모바일 다음’ 개편 첫날 오류
1273,19, 2022.01.13 08:00,골목깡패·먹튀 이미지에 멍든 카카오…계열사 말썽 잡을 사령탑 만든다
1274,20, 2022.01.12 17:59,"카카오, 내부 단속 힘싣는다···컨트롤타워 역할 강화"
1275,0, 2021.08.12 17:55,라인 가상화폐 '링크' 상장…카카오 '클레이'에 맞불
1276,1, 2021.08.12 17:50,네이버 카카오 이번엔 NFT 시장서 한판 제대로 붙는다
1277,2, 2021.08.12 17:21,현대차·KT·카카오 '자율車 원팀'…1100조 시장 잡는다
1278,3, 2021.08.12 14:18,"[이데일리N] 현대차·카카오·KT, 자율주행 위해 손잡았다…협회 설립..."
1279,4, 2021.08.12 10:00,"""1000조 시장 잡아라""..현대차·KT·카카오 'K-자율주행 원팀'..."
1280,5, 2021.08.12 06:47,"현대차·KT·카카오, K-자율주행 ‘팀 코리아’ 뭉친다"
1281,6, 2021.08.12 16:42,"‘닥터포헤어, 카카오헤어샵’ 운영 ‘와이어트’, 480억 투자 유치 성..."
1282,7, 2021.08.12 16:09,[네이버vs카카오]⑧수면 오른 '성장통' 직원 달래기 나서
1283,8, 2021.08.12 10:47,"빅테크 ESG 투자 첫 손···SKT-카카오, 200억 규모 ‘ESG ..."
1284,9, 2021.08.12 10:01,"[특징주]SK텔레콤, 카카오와 ESG 펀드 조성 소식에 강세"
1285,10, 2021.08.12 09:24,"[특징주]SK텔레콤, 카카오와 ESG 펀드 조성에 강세"
1286,11, 2021.08.12 10:15,"㈜한진, 택배게임 카카오 이모티콘 출시"
1287,12, 2021.08.12 09:55,"한진, 택배게임 카카오 이모티콘 출시"
1288,13, 2021.08.12 09:33,"㈜한진, 택배게임 카카오 이모티콘 출시"
1289,14, 2021.08.12 09:46,"네이버·카카오, 코인시장도 격돌"
1290,15, 2021.08.12 09:34,"SKT-카카오, 업계 최초로 'ESG 펀드' 공동 조성"
1291,16, 2021.08.12 09:19,"SKT-카카오, 200억 규모 ‘ESG 펀드’ 공동 조성"
1292,17, 2021.08.11 17:40,네이버 카카오 기어갈 때…코스닥 대표 인터넷 종목 날아가네
1293,0, 2021.08.12 09:55,"한진, 택배게임 카카오 이모티콘 출시"
1294,1, 2021.08.12 09:33,"㈜한진, 택배게임 카카오 이모티콘 출시"
1295,2, 2021.08.12 09:46,"네이버·카카오, 코인시장도 격돌"
1296,3, 2021.08.12 09:34,"SKT-카카오, 업계 최초로 'ESG 펀드' 공동 조성"
1297,4, 2021.08.12 09:24,"[특징주]SK텔레콤, 카카오와 ESG 펀드 조성에 강세"
1298,5, 2021.08.12 09:19,"SKT-카카오, 200억 규모 ‘ESG 펀드’ 공동 조성"
1299,6, 2021.08.12 06:47,"현대차·KT·카카오, K-자율주행 ‘팀 코리아’ 뭉친다"
1300,7, 2021.08.11 17:40,네이버 카카오 기어갈 때…코스닥 대표 인터넷 종목 날아가네
1301,8, 2021.08.11 15:28,"50세 이상 임직원 비율 천차만별…KT 2명중 1명, 카카오 100명중..."
1302,9, 2021.08.11 14:26,"'50세 이상 임직원 비율' 최다 KT, 네이버·카카오는 1% 미만"
1303,10, 2021.08.11 14:09,억대 연봉 부러워했는데…카카오 네이버 50세 이상 임직원 1%도 채 ...
1304,11, 2021.08.11 11:15,"""웹툰 보면 카카오엔터 주식 준다?""…총 1000주 규모, 장외시장선 ..."
1305,12, 2021.08.11 10:38,"카카오엔터, 웹툰 이용자 1000명에 주식 준다…왜?"
1306,13, 2021.08.11 09:33,"카카오웹툰, 이용자 1,000명에 카카오엔터 1,000주 쏜다"
1307,0, 2021.08.11 14:09,억대 연봉 부러워했는데…카카오 네이버 50세 이상 임직원 1%도 채 안...
1308,1, 2021.08.11 11:15,"""웹툰 보면 카카오엔터 주식 준다?""…총 1000주 규모, 장외시장선 ..."
1309,2, 2021.08.11 10:38,"카카오엔터, 웹툰 이용자 1000명에 주식 준다…왜?"
1310,3, 2021.08.11 09:33,"카카오웹툰, 이용자 1,000명에 카카오엔터 1,000주 쏜다"
1311,4, 2021.08.11 09:27,"""'개미 파워' 카카오, 19만원 넘는다""…목표가 높이는 증권사들"
1312,5, 2021.08.11 08:28,"카카오, 성공적인 자회사 IPO로 기대치 상승…목표가↑-IBK"
1313,6, 2021.08.11 08:00,"카카오, 자회사 IPO 통한 성장으로 적정 기업가치 78조원…목표가↑..."
1314,7, 2021.08.10 18:27,"티맵, 운전대행플랫폼 인수… 카카오와 대리콜시장 선점 경쟁"
1315,8, 2021.08.10 10:19,"[잇써보니] 콘텐츠 큐레이션 '카카오뷰', 확장성은 좋지만 취향저격은 ..."
1316,9, 2021.08.10 07:30,"양날개 단 카카오, 다시 상승 엔진 시동걸까"
1317,10, 2021.08.10 07:09,"[단독] 네이버·카카오, 수수료 환급 모르쇠…소상공인만 피봤다"
1318,11, 2021.08.09 18:26,현대차 '스타리아 택시' 출시…카카오T서 첫선
1319,12, 2021.08.09 09:19,현대차 '스타리아' 카카오 택시로 달린다
1320,13, 2021.08.09 15:29,16일부터 사전예약자도 네이버·카카오로 잔여백신 예약 가능
1321,0, 2021.08.10 07:09,"[단독] 네이버·카카오, 수수료 환급 모르쇠…소상공인만 피봤다"
1322,1, 2021.08.09 18:26,현대차 '스타리아 택시' 출시…카카오T서 첫선
1323,2, 2021.08.09 09:19,현대차 '스타리아' 카카오 택시로 달린다
1324,3, 2021.08.09 15:29,16일부터 사전예약자도 네이버·카카오로 잔여백신 예약 가능
1325,4, 2021.08.09 15:19,"KB證 ""카카오, 광고·커머스·콘텐츠 성장 기대…목표가 26% 상향"""
1326,5, 2021.08.09 08:28,"""카카오, 주력 사업부문 고성장 기대…목표가↑"""
1327,6, 2021.08.09 13:40,[네이버vs카카오]⑦한국판 마블 꿈꾼다 '콘텐츠 전쟁'
1328,7, 2021.08.09 13:29,"카카오·현대차가 만든 승합택시, 타다 흔적 지울까"
1329,8, 2021.08.09 11:17,게임체인저 ‘카카오’ 뜨면 시총이 뒤바뀐다
1330,9, 2021.08.09 10:39,"현대차 스타리아, 카카오 택시로 달린다"
1331,10, 2021.08.09 10:39,"카카오, 택시 이어 자전거 요금도 인상…1시간 6000→9000원"
1332,11, 2021.08.09 10:15,"카카오뱅크 상장에 ""카카오 주가↑"" 쏟아낸 증권사…목표가 19만원 나왔..."
1333,12, 2021.08.09 09:16,"""카카오 지금이라도 사야 되나""…카뱅 카게 자회사 거침없는 질주 증권..."
1334,13, 2021.08.09 08:59,"카카오, 자회사 상장에 기업가치도 '쑤욱'…목표가↑-NH증권"
1335,0, 2021.08.09 09:54,"카카오엔터프라이즈, 올해만 AI 논문 16건 등재... 산학협력도 강화..."
1336,1, 2021.08.09 09:25,현대차-카카오 다인승 택시 공략..'스타리아 라운지 모빌리티' 출시
1337,2, 2021.08.09 08:39,"현대차, 카카오모빌리티와 협업한 '스타리아 라운지 모빌리티' 출시"
1338,3, 2021.08.09 09:19,현대차 '스타리아' 카카오 택시로 달린다
1339,4, 2021.08.09 09:16,"""카카오 지금이라도 사야 되나""…카뱅 카게 자회사 거침없는 질주 증권가..."
1340,5, 2021.08.09 08:59,"카카오, 자회사 상장에 기업가치도 '쑤욱'…목표가↑-NH증권"
1341,6, 2021.08.09 08:54,"카카오 ""톡비즈·신사업·콘텐츠 고성장에 주목""-현대차"
1342,7, 2021.08.09 08:28,"""카카오, 주력 사업부문 고성장 기대…목표가↑"""
1343,8, 2021.08.09 08:15,"""카카오, 자회사 간 시너지 확대 유효…목표가↑""-SK"
1344,9, 2021.08.09 07:55,"카카오, 4분기 연속 40% 이상 성장…목표가↑-SK"
1345,10, 2021.08.08 21:51,"""카카오, 여전히 구조적인 이익 증가 초기 국면"""
1346,11, 2021.08.08 18:31,‘구독경제’ 키우는 네이버-카카오
1347,12, 2021.08.08 14:32,"네이버-카카오, '구독경제 B2B 시장' 공략 본격화"
1348,13, 2021.08.08 17:34,"카카오모빌리티, 택시 이어 전기자전거 요금도 올려"
1349,0, 2021.08.08 21:51,"""카카오, 여전히 구조적인 이익 증가 초기 국면"""
1350,1, 2021.08.08 18:31,‘구독경제’ 키우는 네이버-카카오
1351,2, 2021.08.08 14:32,"네이버-카카오, '구독경제 B2B 시장' 공략 본격화"
1352,3, 2021.08.08 17:34,"카카오모빌리티, 택시 이어 전기자전거 요금도 올려"
1353,4, 2021.08.08 13:54,"[단독] “카톡 멀티프로필 특허 침해”…카카오, 원클랙에 피소"
1354,5, 2021.08.08 11:45,카카오보다 더 샀네…삼성전자 팔아치운 개미 '곱버스'로 몰려갔다
1355,6, 2021.08.08 05:02,"'카뱅 잿팟에 커진 존재감'…카카오, 그룹 시총 'TOP5' 입성"
1356,7, 2021.08.07 08:30,"[네이버vs카카오]⑥K-웹툰, 시작은 미약했다"
1357,8, 2021.08.06 21:05,"상한가 친 카카오뱅크..카카오 질주, 어디까지?"
1358,9, 2021.08.06 17:59,"카카오 영업익 1,626억 또 최대···삼성證 전년比 102%↑ 3,5..."
1359,10, 2021.08.06 17:05,"‘성장률’ 카카오 vs ‘저평가’ 네이버, 시총 3위 경쟁 승자는?"
1360,0, 2021.08.06 17:05,"‘성장률’ 카카오 vs ‘저평가’ 네이버, 시총 3위 경쟁 승자는?"
1361,1, 2021.08.06 16:39,"카뱅 상장일 실적 발표한 카카오, 그룹 시총 100조원 돌파"
1362,2, 2021.08.06 16:28,'은행 대장주' 카뱅···카카오 3총사 몸값 100조 돌파
1363,3, 2021.08.06 16:28,"카카오엔터, 직원 연봉 500만원 일괄 인상"
1364,4, 2021.08.06 15:35,"'또 사상최대' 카카오, 현기증 나는 실적"
1365,5, 2021.08.06 11:59,"손대는 것마다 터지는 '라이언 매직'…카카오, 또 최고 실적 [종합]"
1366,6, 2021.08.06 08:32,"콘텐츠 날개 단 카카오, 2분기 영업익 66%↑(상보)"
1367,7, 2021.08.06 15:05,"[종합2보] 카카오, 광고-커머스-콘텐츠 가치사슬 갖췄다"
1368,8, 2021.08.06 14:02,"지주사 할인 무풍지대 약발 끝(?)…카카오, 자회사 상장 러시에 부담"
1369,9, 2021.08.06 11:22,자회사 상장 부담에 약발 떨어진 카카오株
1370,10, 2021.08.06 13:40,"[카카오 컨콜] 카카오엔터, 스토리-뮤직-미디어 품고 글로벌화"
1371,11, 2021.08.06 13:28,"네이버·카카오, 신사업이 '신의한수'…검색·메신저 매출 제쳤다"
1372,12, 2021.08.06 13:12,"카카오, 국민 메신저→비즈 플랫폼→콘텐츠 왕국으로(종합)"
1373,13, 2021.08.06 13:06,톡비즈 끌고 신사업 밀고…카카오 2분기 실적 ‘신기록’
1374,0, 2021.08.06 13:06,톡비즈 끌고 신사업 밀고…카카오 2분기 실적 ‘신기록’
1375,1, 2021.08.06 12:49,[카카오 컨콜] 매일 420만 명이 ‘픽코마 웹툰’ 열어본다
1376,2, 2021.08.06 12:45,"카카오, 2분기 또 역대 최고 실적···“3년 내 완전히 새로운 콘텐츠..."
1377,3, 2021.08.06 11:59,"카카오, 역대급 실적에도 주가↓…증권가 ""다시 오른다"" 이유는?"
1378,4, 2021.08.06 09:10,"카카오, 역대급 실적에도 1% 하락···'따상' 실패한 카뱅 영향 [..."
1379,5, 2021.08.06 08:48,"[종합] 카카오 공동체, 2Q 영업익 1626억..전년比 66%↑"
1380,6, 2021.08.06 08:40,"카카오 2Q도 날았다…""광고매출 사상 최대""(상보)"
1381,7, 2021.08.06 12:06,[카카오 컨콜] 카카오페이 2Q 거래액 24.5조.. 전년比 65%↑
1382,8, 2021.08.06 11:59,"손대는 것마다 터지는 '라이언 매직'…카카오, 또 최고 실적 [종합]"
1383,9, 2021.08.06 08:32,"콘텐츠 날개 단 카카오, 2분기 영업익 66%↑(상보)"
1384,10, 2021.08.06 11:49,[카카오 컨콜] 카톡으로 명품 선물..객단가 올랐다
1385,11, 2021.08.06 11:38,[카카오 컨콜] 카카오뷰-구독온-아이템 구독경제 완성
1386,12, 2021.08.06 11:23,[카카오 컨콜] “카톡지갑 연말까지 2500만 가입자 달성 무난”
1387,13, 2021.08.06 09:26,"카카오 여민수 ""카톡 지갑 가입자 1800만명 돌파"""
1388,14, 2021.08.06 09:19,"[컨콜]카카오 여민수 ""카톡 지갑 가입자 1800만명 돌파"""
1389,15, 2021.08.06 11:22,자회사 상장 부담에 약발 떨어진 카카오株
1390,16, 2021.08.06 10:54,[네이버vs카카오]⑤게임 떼내고 아고라 감추고
1391,0, 2021.08.06 10:54,[네이버vs카카오]⑤게임 떼내고 아고라 감추고
1392,1, 2021.08.06 10:27,"카카오 여민수 ""모빌리티, 신사업 속도…렌트·킥보드도 예정"""
1393,2, 2021.08.06 10:22,"카카오 배재현 ""카카오재팬·지그재그 올 거래액 1조원 목표"""
1394,3, 2021.08.06 10:02,카카오 또 최고 실적…여민수 “카톡 지갑 가입자 연내 2500만명 달성...
1395,4, 2021.08.06 09:55,"카카오, 증권도 승승장구…카카오페이증권, 500만계좌 돌파"
1396,5, 2021.08.06 09:54,"카카오 여민수 ""선물하기, 브랜드 강화해 백화점 수준 구성할 것"""
1397,6, 2021.08.06 09:53,"[컨콜]카카오 배재현 ""픽코마 올해 거래액 1조원 목표"""
1398,7, 2021.08.06 09:49,"카카오, 역대급 실적에도 2% 약세"
1399,8, 2021.08.06 09:39,"[컨콜]카카오 여민수 ""카카오T대리 역대 최고 거래금액 달성"""
1400,9, 2021.08.06 09:29,거침없는 카카오…광고형 매출 힘입어 17분기 연속 최대 매출
1401,10, 2021.08.06 09:13,"날개 돋친 카카오, '역대 최고' 실적 올렸다…'광고 뮤직 만화 게임..."
1402,11, 2021.08.06 08:56,"거침없는 카카오, 2분기 실적 또 '역대 최고'"
1403,0, 2021.08.06 09:28,"카카오, 역대 최고 실적에도 장 초반 약세…카뱅 '따상' 실패"
1404,1, 2021.08.06 09:26,"카카오 여민수 ""카톡 지갑 가입자 1800만명 돌파"""
1405,2, 2021.08.06 09:19,"[컨콜]카카오 여민수 ""카톡 지갑 가입자 1800만명 돌파"""
1406,3, 2021.08.06 09:24,"[컨콜]카카오 여민수 ""카뱅 상장 첫날…동반성장 지원하겠다"""
1407,4, 2021.08.06 09:13,"날개 돋친 카카오, '역대 최고' 실적 올렸다…'광고 뮤직 만화 게임'..."
1408,5, 2021.08.06 08:56,"거침없는 카카오, 2분기 실적 또 '역대 최고'"
1409,6, 2021.08.06 09:10,"카카오, 역대급 실적에도 1% 하락···'따상' 실패한 카뱅 영향 [특..."
1410,7, 2021.08.06 08:48,"[종합] 카카오 공동체, 2Q 영업익 1626억..전년比 66%↑"
1411,8, 2021.08.06 08:40,"카카오 2Q도 날았다…""광고매출 사상 최대""(상보)"
1412,9, 2021.08.06 08:55,"T블루,T대리,T퀵 그리고 T셔틀까지…도로 위 카카오 아닌 게 없다"
1413,10, 2021.08.06 08:34,"카카오 2분기 영업이익 1,602억 원...전년 동기比 66.3% 늘어"
1414,11, 2021.08.06 08:19,[속보] 카카오 2분기 영업익 1626억원…전년비 66.3%↑
1415,12, 2021.08.06 08:32,"콘텐츠 날개 단 카카오, 2분기 영업익 66%↑(상보)"
1416,13, 2021.08.06 08:28,"[상보] 카카오, 2Q 매출 1.3조-영업익 1626억 달성"
1417,14, 2021.08.06 08:20,"[속보] 카카오, 2분기 영업익 1626억…전년比 66%↑"
1418,15, 2021.08.06 08:12,"[속보]카카오, 2분기 영업익 1626억…전년比 66%↑"
1419,0, 2022.01.13 14:32,"카카오 계열사 CEO, 상장 후 2년간 주식 못판다..컨트롤타워 첫 조..."
1420,1, 2022.01.13 14:28,"[속보] 카카오 CEO, 상장 후 2년 간 주식 매도 불가"
1421,2, 2022.01.13 14:19,"카카오 계열사 CEO, 상장 후 2년간 주식 못판다"
1422,3, 2022.01.13 14:17,"[속보] 카카오 CEO, 상장 후 2년 간 주식 매도 불가"
1423,4, 2022.01.13 14:28,"먹튀 논란에···카카오 CEO, 상장 후 2년간 주식 매도 못한다"
1424,5, 2022.01.13 14:19,[상보] 카카오엔터 등 공동체 상장 전면 재검토
1425,6, 2022.01.13 10:36,카카오엔터의 '나혼렙' NFT 1분만에 완판
1426,7, 2022.01.13 10:18,"카카오, 다음 포털 개편 첫날 오류에 다시 구버전으로"
1427,8, 2022.01.13 10:00,카카오 ‘모바일 다음’ 개편 첫날 오류
1428,9, 2022.01.13 08:00,골목깡패·먹튀 이미지에 멍든 카카오…계열사 말썽 잡을 사령탑 만든다
1429,10, 2022.01.12 17:59,"카카오, 내부 단속 힘싣는다···컨트롤타워 역할 강화"
1430,11, 2022.01.12 17:59,"카카오, 공동체 전략서 체계 갖춘다"
1431,12, 2022.01.12 16:56,‘카카오는 기술로 말한다’ 춤추는 증시에도 AI 개발 굳건
1432,13, 2022.01.12 16:29,카카오 2% 상승 마감…10만원대 주가 회복하나? [증시이슈]
1433,0, 2021.08.06 08:34,"카카오 2분기 영업이익 1,602억 원...전년 동기比 66.3% 늘어"
1434,1, 2021.08.06 08:19,[속보] 카카오 2분기 영업익 1626억원…전년비 66.3%↑
1435,2, 2021.08.06 08:32,"콘텐츠 날개 단 카카오, 2분기 영업익 66%↑(상보)"
1436,3, 2021.08.06 08:28,"[상보] 카카오, 2Q 매출 1.3조-영업익 1626억 달성"
1437,4, 2021.08.06 08:20,"[속보] 카카오, 2분기 영업익 1626억…전년比 66%↑"
1438,5, 2021.08.06 08:12,"[속보]카카오, 2분기 영업익 1626억…전년比 66%↑"
1439,6, 2021.08.06 08:17,"카카오, 2분기 영업익 1626억…전년비 66.3% ↑"
1440,7, 2021.08.06 07:05,오늘 카뱅 코스피 입성...'카카오' 승승장구 계속될까
1441,8, 2021.08.05 21:02,"""카카오 다 잘 나가는데...따상 가겠죠?"" 186만 카뱅 주주 웃을까..."
1442,9, 2021.08.05 16:08,"카카오, 회의실 술판 폭로글에 ""사실관계 확인 중"""
1443,10, 2021.08.05 15:28,"네이버·카카오 인증서로 백신 간편 예약…""18~49세 대상"""
1444,11, 2021.08.05 14:21,네이버·카카오 인증서로 18~49세 백신 예약
1445,12, 2021.08.05 14:12,"네이버·카카오 “청장년층 백신 예약, 인증서로 간편하게”"
1446,13, 2021.08.05 14:11,네이버-카카오 인증서로 ‘코로나19 백신접종’ 간편예약
1447,14, 2021.08.05 14:13,이제 카카오·네이버 간편인증으로 백신 예약하세요
1448,0, 2021.08.05 15:28,"네이버·카카오 인증서로 백신 간편 예약…""18~49세 대상"""
1449,1, 2021.08.05 14:21,네이버·카카오 인증서로 18~49세 백신 예약
1450,2, 2021.08.05 14:12,"네이버·카카오 “청장년층 백신 예약, 인증서로 간편하게”"
1451,3, 2021.08.05 14:11,네이버-카카오 인증서로 ‘코로나19 백신접종’ 간편예약
1452,4, 2021.08.05 14:13,이제 카카오·네이버 간편인증으로 백신 예약하세요
1453,5, 2021.08.05 14:11,"카카오, 코로나19 백신 사전예약에 인증서 로그인 제공"
1454,6, 2021.08.05 11:30,"카카오 ""카카오뱅크, 6일 유가증권시장 상장…지분율 27.26%"""
1455,7, 2021.08.05 11:11,"e커머스판 키다리 아저씨? 카카오, 애호박 2,000박스 완판"
1456,8, 2021.08.05 10:13,"위메이드, 카카오 출신이 만든 ‘메타스케일’에 전략투자"
1457,9, 2021.08.05 09:59,"위메이드, 카카오 출신이 만든 '메타버스' 스타트업 투자"
1458,10, 2021.08.04 18:38,카카오엔터 인수 기대에 SM엔터 사상 최고가
1459,11, 2021.08.04 17:46,"카카오가 산다고?…에스엠, 사상 최고가"
1460,12, 2021.08.04 15:54,"""카카오가 산다고?""…에스엠, 하루 새 15% 급등 '사상 최고가'"
1461,13, 2021.08.04 17:57,한달간 시들시들 카카오…상승세 재시동 거나
1462,14, 2021.08.04 16:55,카카오택시로 ‘스마트호출’하면 최대 5000원 더 낸다
1463,15, 2021.08.04 14:22,"""돈 더내면 빨리 잡혀요""…카카오택시 '스마트호출' 요금 5천원까지 ..."
1464,16, 2021.08.04 13:39,"""호출비 더 나오겠네""…카카오택시, 스마트호출 최대 5천원 인상"
1465,0, 2021.08.04 18:38,카카오엔터 인수 기대에 SM엔터 사상 최고가
1466,1, 2021.08.04 17:46,"카카오가 산다고?…에스엠, 사상 최고가"
1467,2, 2021.08.04 15:54,"""카카오가 산다고?""…에스엠, 하루 새 15% 급등 '사상 최고가'"
1468,3, 2021.08.04 17:57,한달간 시들시들 카카오…상승세 재시동 거나
1469,4, 2021.08.04 16:55,카카오택시로 ‘스마트호출’하면 최대 5000원 더 낸다
1470,5, 2021.08.04 14:22,"""돈 더내면 빨리 잡혀요""…카카오택시 '스마트호출' 요금 5천원까지 ..."
1471,6, 2021.08.04 13:39,"""호출비 더 나오겠네""…카카오택시, 스마트호출 최대 5천원 인상"
1472,7, 2021.08.04 15:52,[상승장에서도 빛나는 가치주①] 네이버·카카오도 가치주로 편입됐다
1473,8, 2021.08.04 11:52,"네이버·카카오·CJ 등 에스엠 탐내는 이유…""막강한 日 영향력"""
1474,9, 2021.08.04 11:03,"[특징주] SGA솔루션즈, 삼성-카카오 맞손...블록체인 사업 부각 ↑"
1475,10, 2021.08.04 10:59,"짧은 장마에 애호박 가격 급락...카카오, 농가 키다리 아저씨로 나섰다"
1476,11, 2021.08.04 10:55,"[특징주]드림시큐리티, 카카오·삼성과 한은 디지털화폐(CBDC) 사업 ..."
1477,12, 2021.08.03 16:35,카카오웹툰 국내 출시 이틀 만에 거래액 10억 원 달성
1478,13, 2021.08.03 15:48,'이수근 대리운전'도 넘어갔다…카카오 무한확장
1479,0, 2021.08.04 10:59,"짧은 장마에 애호박 가격 급락...카카오, 농가 키다리 아저씨로 나섰다"
