,Unnamed: 0,날짜,기사제목
1004,1, 2021.05.03 18:53,계속되는 우리은행-롯데카드 협업…M&A 전초전?
1005,2, 2021.05.03 15:57,"우리카드, 우리금융그룹 통합결제 플랫폼 준비"
1006,3, 2021.05.03 14:02,"'43조' 받은 9개 기업 성적표…우리금융 살고, STX조선 손실"
1007,4, 2021.05.03 09:39,"우리은행, 가정의 달 맞이 대고객 경품 이벤트 실시"
1008,5, 2021.05.02 18:06,우리금융 ‘그룹 통합결제 플랫폼’ 만든다
1009,6, 2021.05.02 12:15,"우리금융, '그룹 통합결제 플랫폼' 구축"
1010,7, 2021.05.02 10:13,우리금융 ‘그룹 통합결제 플랫폼’ 만든다
1011,8, 2021.05.02 09:03,"우리금융, 자회사와 함께 그룹 통합결제 플랫폼 구축 나서"
1012,9, 2021.05.02 09:03,우리금융 ‘그룹 통합결제 플랫폼' 구축 나선다
1013,10, 2021.05.02 09:01,"우리금융, 그룹 통합결제 플랫폼 구축"
1014,11, 2021.05.02 13:25,"우리금융, 간편결제 위한 그룹 통합결제플랫폼 구축"
1015,12, 2021.05.02 10:05,"우리금융, 은행·카드와 '통합결제 플랫폼' 구축"
1016,13, 2021.05.02 09:00,"우리금융, '그룹 통합결제 플랫폼' 구축…시장 경쟁력 강화"
1017,14, 2021.04.30 14:34,관건은 'M&A'…증권·보험 매물 찾는 우리금융(종합)
1018,15, 2021.04.30 11:04,"우리금융, 증권·보험사 매물 찾기 ‘고심’"
1019,16, 2021.04.30 14:03,"[단독] 우리은행 퇴직연금 운용 오류 사태…""AI가 명령 불이행"""
1020,17, 2021.04.30 10:18,"우리은행, ESG 우수기업 전용상품 5월 출시"
1021,0, 2021.05.02 09:03,"우리금융, 자회사와 함께 그룹 통합결제 플랫폼 구축 나서"
1022,1, 2021.05.02 09:03,우리금융 ‘그룹 통합결제 플랫폼' 구축 나선다
1023,2, 2021.05.02 09:01,"우리금융, 그룹 통합결제 플랫폼 구축"
1024,3, 2021.05.02 09:00,"우리금융, '그룹 통합결제 플랫폼' 구축…시장 경쟁력 강화"
1025,4, 2021.04.30 14:34,관건은 'M&A'…증권·보험 매물 찾는 우리금융(종합)
1026,5, 2021.04.30 11:04,"우리금융, 증권·보험사 매물 찾기 ‘고심’"
1027,6, 2021.04.30 14:03,"[단독] 우리은행 퇴직연금 운용 오류 사태…""AI가 명령 불이행"""
1028,7, 2021.04.30 10:18,"우리은행, ESG 우수기업 전용상품 5월 출시"
1029,8, 2021.04.30 09:48,"우리은행, 한국환경산업기술원 녹색금융 확산 업무협약"
1030,9, 2021.04.29 06:02,황원철 우리은행 부행장 “은행 버려야 디지털금융 성공”
1031,10, 2021.04.29 05:11,"[단독]우리금융, 교보생명·한화손보 등과 민간 데이터 댐 만든다"
1032,11, 2021.04.28 14:37,우리금융 특성화고 디지털인재 육성프로젝트 2기 수료
1033,12, 2021.04.28 14:28,"우리금융, '특성화고 디지털 인재 육성 프로젝트' 2기 수료식"
1034,13, 2021.04.28 11:12,"우리금융, 특성화고 디지털 인재 육성 프로젝트 2기 수료식"
1035,0, 2021.04.29 05:11,"[단독]우리금융, 교보생명·한화손보 등과 민간 데이터 댐 만든다"
1036,1, 2021.04.28 14:37,우리금융 특성화고 디지털인재 육성프로젝트 2기 수료
1037,2, 2021.04.28 14:28,"우리금융, '특성화고 디지털 인재 육성 프로젝트' 2기 수료식"
1038,3, 2021.04.28 11:12,"우리금융, 특성화고 디지털 인재 육성 프로젝트 2기 수료식"
1039,4, 2021.04.28 10:55,"'EBS 금융 강의' 볼 수 있게 된다…우리은행, EBS와 업무협약"
1040,5, 2021.04.28 10:28,"우리은행, EBS미디어와 금융·교육 콘텐츠 융합 업무협약"
1041,6, 2021.04.28 09:25,"우리은행, EBS 손잡고 금융교육 콘텐츠 개발"
1042,7, 2021.04.27 10:03,"우리은행, 2030년까지 '친환경 전기차' 전환"
1043,8, 2021.04.27 09:17,"우리은행, 무공해 친환경 전기차 도입 확대"
1044,9, 2021.04.27 09:45,"우리은행, 2030년까지 업무용 차량 100% 친환경으로"
1045,10, 2021.04.26 15:41,"베트남우리은행, 박닌지점 신설…현지 리테일 영업 확대"
1046,11, 2021.04.26 14:53,"우리은행, 베트남 박닌지점 신설…현지 영업 '박차'"
1047,12, 2021.04.25 15:07,"우리금융지주, 'ESG금융 원칙' 제정"
1048,13, 2021.04.25 14:24,우리금융 ESG원칙 만들어 자회사 의사결정에 반영
1049,14, 2021.04.25 09:01,"우리금융, ESG금융 원칙 제정… 사업별 의사결정에 적용"
1050,15, 2021.04.25 09:00,"우리금융, 선도적 ESG경영을 위한 'ESG금융 원칙' 제정"
1051,0, 2021.04.26 15:41,"베트남우리은행, 박닌지점 신설…현지 리테일 영업 확대"
1052,1, 2021.04.26 14:53,"우리은행, 베트남 박닌지점 신설…현지 영업 '박차'"
1053,2, 2021.04.25 15:07,"우리금융지주, 'ESG금융 원칙' 제정"
1054,3, 2021.04.25 14:24,우리금융 ESG원칙 만들어 자회사 의사결정에 반영
1055,4, 2021.04.25 09:01,"우리금융, ESG금융 원칙 제정… 사업별 의사결정에 적용"
1056,5, 2021.04.25 09:00,"우리금융, 선도적 ESG경영을 위한 'ESG금융 원칙' 제정"
1057,6, 2021.04.25 13:23,"""사업별 의사결정에 ESG요소 반영""···우리금융, 'ESG금융 원칙'..."
1058,7, 2021.04.25 10:37,"우리금융, 'ESG 금융원칙' 제정…대출, PF 등에 ESG 요소 반..."
1059,8, 2021.04.25 09:35,"우리금융, 선도적 ESG경영을 위한 ESG금융 원칙 제정"
1060,9, 2021.04.25 09:18,"우리금융그룹, 'ESG 금융 원칙' 제정"
1061,10, 2021.04.25 09:01,"우리금융, ESG금융 원칙 제정..사회적 책임 다짐"
1062,11, 2021.04.23 17:06,"우리은행, 4000억원 규모 신종자본증권 발행 결정"
1063,12, 2021.04.23 10:22,"'깜짝실적' 우리금융지주, 1만6000원까지 오른다…""올해 이익 2조원..."
1064,13, 2021.04.22 18:47,"우리금융, 임직원 참여 환경보호 캠페인"
1065,14, 2021.04.22 14:50,"지구의 날 맞아 우리금융, 전 직원 '환경보호 캠페인'"
1066,15, 2021.04.22 11:08,우리금융지주 全임직원 환경보호 캠페인 “지구는 WOORI가 지킨다”
1067,16, 2021.04.22 10:17,우리금융 전직원 ESG 캠페인 '지구는 WOORI가 지킨다' 전개
1068,17, 2021.04.22 09:34,"우리금융, 임직원 참여 환경보호 캠페인 실시"
1069,18, 2021.04.22 09:28,"우리금융, 전 그룹사 임직원 참여 환경보호 캠페인 실시"
1070,19, 2021.04.22 08:56,"우리금융, 임직원 참여 환경보호 캠페인 실시"
1071,20, 2021.04.22 17:28,우리금융 '어닝서프라이즈'…목표가 줄줄이 상향
1072,21, 2021.04.22 15:47,"우리금융, 어닝서프라이즈로 3% 급등…목표주가도 상향"
1073,22, 2021.04.22 14:21,"우리금융, 그룹SNS에 첫번째 브랜드 캠페인 영상 공개"
1074,23, 2021.04.22 10:39,"우리금융, 지주 전환 뒤 분기 최대 실적"
1075,24, 2021.04.22 06:04,우리금융 1Q 순익 6716억원..분기 기준 최대
1076,0, 2021.04.25 09:00,"우리금융, 선도적 ESG경영을 위한 'ESG금융 원칙' 제정"
1077,1, 2021.04.23 17:06,"우리은행, 4000억원 규모 신종자본증권 발행 결정"
1078,2, 2021.04.23 10:22,"'깜짝실적' 우리금융지주, 1만6000원까지 오른다…""올해 이익 2조원..."
1079,3, 2021.04.22 18:47,"우리금융, 임직원 참여 환경보호 캠페인"
1080,4, 2021.04.22 14:50,"지구의 날 맞아 우리금융, 전 직원 '환경보호 캠페인'"
1081,5, 2021.04.22 11:08,우리금융지주 全임직원 환경보호 캠페인 “지구는 WOORI가 지킨다”
1082,6, 2021.04.22 10:17,우리금융 전직원 ESG 캠페인 '지구는 WOORI가 지킨다' 전개
1083,7, 2021.04.22 09:34,"우리금융, 임직원 참여 환경보호 캠페인 실시"
1084,8, 2021.04.22 09:28,"우리금융, 전 그룹사 임직원 참여 환경보호 캠페인 실시"
1085,9, 2021.04.22 08:56,"우리금융, 임직원 참여 환경보호 캠페인 실시"
1086,10, 2021.04.22 17:28,우리금융 '어닝서프라이즈'…목표가 줄줄이 상향
1087,11, 2021.04.22 15:47,"우리금융, 어닝서프라이즈로 3% 급등…목표주가도 상향"
1088,12, 2021.04.22 14:21,"우리금융, 그룹SNS에 첫번째 브랜드 캠페인 영상 공개"
1089,13, 2021.04.22 10:39,"우리금융, 지주 전환 뒤 분기 최대 실적"
1090,14, 2021.04.22 06:04,우리금융 1Q 순익 6716억원..분기 기준 최대
1091,15, 2021.04.22 06:02,'우리은행과 기류 다르다?'…진옥동 신한은행장 징계수위 '촉각'
1092,16, 2021.04.21 19:46,"우리금융, 1분기 순익 6716억원...전년 대비 29.7%↑"
1093,17, 2021.04.21 17:45,우리금융 1분기 실적 최대…순이익 30% 늘어 6716억
1094,18, 2021.04.21 17:32,"우리금융, 1분기 순익 6716억 '분기 최대'"
1095,19, 2021.04.21 16:51,우리금융 1분기 순익 6716억원… 분기 최대 실적
1096,20, 2021.04.21 16:30,"우리금융, 1분기 순익 6716억원…지주사 전환 후 최대 분기 실적"
1097,21, 2021.04.21 16:29,"우리금융 1분기 순익 6,716억 사상 최대"
1098,22, 2021.04.21 16:01,"우리금융, 1분기 순익 6716억원…지주사 전환후 사상 최대"
1099,23, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원 '깜짝 실적'…분기 기준 사상 최..."
1100,24, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원…지주사 전환 이후 최대"
1101,25, 2021.04.21 15:36,우리금융 1Q 순익 6716억원..분기 기준 최대(상보)
1102,26, 2021.04.21 15:33,"우리금융, 1분기 순익 6716억원 '지주사 출범 이후 분기 최대'"
1103,27, 2021.04.21 17:43,[유가증권시장 공시] 우리은행
1104,0, 2021.04.22 10:17,우리금융 전직원 ESG 캠페인 '지구는 WOORI가 지킨다' 전개
1105,1, 2021.04.22 09:34,"우리금융, 임직원 참여 환경보호 캠페인 실시"
1106,2, 2021.04.22 09:28,"우리금융, 전 그룹사 임직원 참여 환경보호 캠페인 실시"
1107,3, 2021.04.22 08:56,"우리금융, 임직원 참여 환경보호 캠페인 실시"
1108,4, 2021.04.22 06:04,우리금융 1Q 순익 6716억원..분기 기준 최대
1109,5, 2021.04.22 06:02,'우리은행과 기류 다르다?'…진옥동 신한은행장 징계수위 '촉각'
1110,6, 2021.04.21 19:46,"우리금융, 1분기 순익 6716억원...전년 대비 29.7%↑"
1111,7, 2021.04.21 17:45,우리금융 1분기 실적 최대…순이익 30% 늘어 6716억
1112,8, 2021.04.21 17:32,"우리금융, 1분기 순익 6716억 '분기 최대'"
1113,9, 2021.04.21 16:51,우리금융 1분기 순익 6716억원… 분기 최대 실적
1114,10, 2021.04.21 16:30,"우리금융, 1분기 순익 6716억원…지주사 전환 후 최대 분기 실적"
1115,11, 2021.04.21 16:29,"우리금융 1분기 순익 6,716억 사상 최대"
1116,12, 2021.04.21 16:01,"우리금융, 1분기 순익 6716억원…지주사 전환후 사상 최대"
1117,13, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원 '깜짝 실적'…분기 기준 사상 최..."
1118,14, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원…지주사 전환 이후 최대"
1119,15, 2021.04.21 15:36,우리금융 1Q 순익 6716억원..분기 기준 최대(상보)
1120,16, 2021.04.21 15:33,"우리금융, 1분기 순익 6716억원 '지주사 출범 이후 분기 최대'"
1121,17, 2021.04.21 17:43,[유가증권시장 공시] 우리은행
1122,18, 2021.04.21 17:35,"우리금융캐피탈, 1분기 영업익 498억…전년比 43.5%↑"
1123,19, 2021.04.21 16:59,"[공시]우리금융캐피탈, 1·4분기 영업익 497억..전년비 43.5%..."
1124,20, 2021.04.21 16:43,"우리금융캐피탈, 1분기 영업익 497억…전년비 43.5% ↑"
1125,21, 2021.04.21 17:16,"우리금융, 지주사 전환 이후 최대 분기 실적…캐피탈 효과 '쏠쏠'"
1126,22, 2021.04.21 16:56,우리금융 선전에 KB·신한·하나 실적 기대감 높여
1127,23, 2021.04.21 16:23,"우리금융, 1분기 순이익 6716억원… 지주 전환 후 최대"
1128,24, 2021.04.21 16:04,"우리금융, 지주 전환 후 최대 분기 실적 …1분기 순이익 6716억"
1129,25, 2021.04.21 16:52,"우리은행, 1분기 영업익 7733억…전년比 10.7%↑"
1130,26, 2021.04.21 15:37,[공시]우리은행. 1·4분기 영업익 7733억..전년比 10.7%↑
1131,27, 2021.04.21 16:23,"우리금융지주, 1분기 영업익 9333억…20.7% ↑"
1132,28, 2021.04.21 16:18,"우리금융, 1분기 영업익 9333억…전년比 20.7%↑"
1133,29, 2021.04.21 16:21,"롯데카드, 우리은행과 '맞손'…금융상품 개발·마케팅 협력"
1134,0, 2021.04.21 17:32,"우리금융, 1분기 순익 6716억 '분기 최대'"
1135,1, 2021.04.21 16:51,우리금융 1분기 순익 6716억원… 분기 최대 실적
1136,2, 2021.04.21 16:30,"우리금융, 1분기 순익 6716억원…지주사 전환 후 최대 분기 실적"
1137,3, 2021.04.21 16:29,"우리금융 1분기 순익 6,716억 사상 최대"
1138,4, 2021.04.21 16:01,"우리금융, 1분기 순익 6716억원…지주사 전환후 사상 최대"
1139,5, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원 '깜짝 실적'…분기 기준 사상 최..."
1140,6, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원…지주사 전환 이후 최대"
1141,7, 2021.04.21 15:36,우리금융 1Q 순익 6716억원..분기 기준 최대(상보)
1142,8, 2021.04.21 15:33,"우리금융, 1분기 순익 6716억원 '지주사 출범 이후 분기 최대'"
1143,9, 2021.04.21 17:16,"우리금융, 지주사 전환 이후 최대 분기 실적…캐피탈 효과 '쏠쏠'"
1144,10, 2021.04.21 16:56,우리금융 선전에 KB·신한·하나 실적 기대감 높여
1145,11, 2021.04.21 16:23,"우리금융, 1분기 순이익 6716억원… 지주 전환 후 최대"
1146,12, 2021.04.21 16:04,"우리금융, 지주 전환 후 최대 분기 실적 …1분기 순이익 6716억"
1147,13, 2021.04.21 16:59,"[공시]우리금융캐피탈, 1·4분기 영업익 497억..전년비 43.5%↑"
1148,14, 2021.04.21 16:43,"우리금융캐피탈, 1분기 영업익 497억…전년비 43.5% ↑"
1149,15, 2021.04.21 16:52,"우리은행, 1분기 영업익 7733억…전년比 10.7%↑"
1150,16, 2021.04.21 15:37,[공시]우리은행. 1·4분기 영업익 7733억..전년比 10.7%↑
1151,17, 2021.04.21 16:23,"우리금융지주, 1분기 영업익 9333억…20.7% ↑"
1152,18, 2021.04.21 16:18,"우리금융, 1분기 영업익 9333억…전년比 20.7%↑"
1153,19, 2021.04.21 16:21,"롯데카드, 우리은행과 '맞손'…금융상품 개발·마케팅 협력"
1154,20, 2021.04.21 16:21,"우리금융, 지주전환 이래 최대분기 실적…6716억 '어닝서프라이즈'"
1155,21, 2021.04.21 15:30,[속보]우리금융 1Q 당기순익 6716억원…전년比 29.7%↑
1156,22, 2021.04.21 11:18,"우리은행, 롯데카드와 업무 위수탁 협약…마케팅 협력"
1157,23, 2021.04.21 09:57,"우리은행, 29일 유튜브서 '공모주 투자' 자산관리 세미나 개최"
1158,0, 2021.04.21 16:23,"우리금융, 1분기 순이익 6716억원… 지주 전환 후 최대"
1159,1, 2021.04.21 16:04,"우리금융, 지주 전환 후 최대 분기 실적 …1분기 순이익 6716억"
1160,2, 2021.04.21 16:21,"롯데카드, 우리은행과 '맞손'…금융상품 개발·마케팅 협력"
1161,3, 2021.04.21 16:21,"우리금융, 지주전환 이래 최대분기 실적…6716억 '어닝서프라이즈'"
1162,4, 2021.04.21 16:18,"우리금융, 1분기 영업익 9333억…전년比 20.7%↑"
1163,5, 2021.04.21 16:01,"우리금융, 1분기 순익 6716억원…지주사 전환후 사상 최대"
1164,6, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원 '깜짝 실적'…분기 기준 사상 최..."
1165,7, 2021.04.21 15:57,"우리금융, 1분기 순익 6716억원…지주사 전환 이후 최대"
1166,8, 2021.04.21 15:36,우리금융 1Q 순익 6716억원..분기 기준 최대(상보)
1167,9, 2021.04.21 15:33,"우리금융, 1분기 순익 6716억원 '지주사 출범 이후 분기 최대'"
1168,10, 2021.04.21 15:37,[공시]우리은행. 1·4분기 영업익 7733억..전년比 10.7%↑
1169,11, 2021.04.21 15:30,[속보]우리금융 1Q 당기순익 6716억원…전년比 29.7%↑
1170,12, 2021.04.21 11:18,"우리은행, 롯데카드와 업무 위수탁 협약…마케팅 협력"
1171,13, 2021.04.21 09:57,"우리은행, 29일 유튜브서 '공모주 투자' 자산관리 세미나 개최"
1172,14, 2021.04.21 09:50,"우리은행, 유튜브 세미나 개최…""공모주 투자 알려드립니다"""
1173,15, 2021.04.21 09:37,"우리은행, 이달 29일 유튜브 자산관리 세미나 개최"
1174,0, 2021.04.21 15:33,"우리금융, 1분기 순익 6716억원 '지주사 출범 이후 분기 최대'"
1175,1, 2021.04.21 15:30,[속보]우리금융 1Q 당기순익 6716억원…전년比 29.7%↑
1176,2, 2021.04.21 11:18,"우리은행, 롯데카드와 업무 위수탁 협약…마케팅 협력"
1177,3, 2021.04.21 09:57,"우리은행, 29일 유튜브서 '공모주 투자' 자산관리 세미나 개최"
1178,4, 2021.04.21 09:50,"우리은행, 유튜브 세미나 개최…""공모주 투자 알려드립니다"""
1179,5, 2021.04.21 09:37,"우리은행, 이달 29일 유튜브 자산관리 세미나 개최"
1180,6, 2021.04.20 16:04,"우리은행, AI활용 디지털금융 경쟁력 강화 박차"
1181,7, 2021.04.20 15:58,"우리은행, AI 고도화 박차…KT와 업무협약·'AI 원팀' 합류"
1182,8, 2021.04.20 15:25,"우리은행, KT 손잡고 AI 가속화··· 'AI원팀' 합류"
1183,9, 2021.04.20 15:18,"우리은행, KT와 손잡고 AI 금융서비스 개발 나선다"
1184,10, 2021.04.19 21:19,"우리금융지주, '블록딜'로 우리금융캐피탈 주식 매입…지분율 86.9%"
1185,11, 2021.04.19 19:37,"[시그널] 아주산업, 813억 원에 우리금융캐피탈 잔여 지분 전량 처..."
1186,12, 2021.04.19 17:38,"중국에 비대면 송금…우리은행 ""월 1만달러만"""
1187,13, 2021.04.19 14:35,"우리은행, 비트코인 과열에 中송금 월 1만달러 이내 한도 신설"
1188,14, 2021.04.19 17:20,"우리금융지주, 우리금융캐피탈 지분율 74%→87%"
1189,15, 2021.04.19 09:40,"우리은행, 롯데카드 거래 실적 따라 최고 연 7.0% 적금 출시"
1190,0, 2021.04.19 21:19,"우리금융지주, '블록딜'로 우리금융캐피탈 주식 매입…지분율 86.9%"
1191,1, 2021.04.19 19:37,"[시그널] 아주산업, 813억 원에 우리금융캐피탈 잔여 지분 전량 처..."
1192,2, 2021.04.19 17:38,"중국에 비대면 송금…우리은행 ""월 1만달러만"""
1193,3, 2021.04.19 14:35,"우리은행, 비트코인 과열에 中송금 월 1만달러 이내 한도 신설"
1194,4, 2021.04.19 17:20,"우리금융지주, 우리금융캐피탈 지분율 74%→87%"
1195,5, 2021.04.19 09:40,"우리은행, 롯데카드 거래 실적 따라 최고 연 7.0% 적금 출시"
1196,6, 2021.04.18 09:10,"우리은행, WON뱅킹 메인화면 고객 중심으로 개편"
1197,7, 2021.04.18 09:01,"우리은행, 모바일뱅킹 앱 메인화면 개편…“고객 편익 중심”"
1198,8, 2021.04.18 09:10,"우리금융지주 우리다문화장학재단, 다문화가족 금융교육 실시"
1199,9, 2021.04.16 10:34,"우리은행, 인공지능 은행원 개발 나선다"
1200,10, 2021.04.15 10:41,"우리은행, 저축 노하우 댓글 작성 고객참여 이벤트 실시"
1201,11, 2021.04.13 17:29,"우리은행, 베트남 차세대 금융망 사업 참여"
1202,12, 2021.04.13 15:22,"우리은행, 베트남 차세대 금융결제망 공동구축...'외국계 중 유일'"
1203,13, 2021.04.13 09:31,"베트남 우리은행, 외국계 은행 최초 차세대 금융결제망 구축"
1204,14, 2021.04.13 09:05,"베트남 우리은행, 차세대 금융결제망 공동 구축"
1205,15, 2021.04.13 11:00,"우리은행, 베트남서 외국계 최초 차세대 금융결제망 공동 구축"
1206,16, 2021.04.13 10:56,"우리은행, 베트남 차세대 금융결제망…외국계 은행 최초"
1207,17, 2021.04.13 09:26,"베트남 우리은행, 외국은행 최초 차세대 금융결제망 공동 구축"
1208,18, 2021.04.13 09:19,"우리은행, 외국계 은행 최초 베트남 차세대 금융결제망 공동구축"
1209,0, 2022.01.12 15:02,"손태승 우리금융 회장 ""증권·보험 확대 적극 추진"""
1210,1, 2022.01.12 11:40,우리금융 창립 21주년… 손태승 “디지털에 모든 역량 쏟아야”
1211,2, 2022.01.12 11:37,"손태승 우리금융 회장 ""완전 민영화 달성…증권·보험 속도낸다"""
1212,3, 2022.01.12 11:24,우리금융그룹 “모든 역량 디지털에 쏟아야”
1213,4, 2022.01.12 10:51,"손태승 우리금융 회장 ""디지털 강한 글로벌 리딩금융그룹으로 도약"""
1214,5, 2022.01.12 10:44,"손태승 우리금융 회장 ""최초·최고 금융그룹 자부심 되찾을 것""(종합)"
1215,6, 2022.01.12 10:09,손태승 우리금융그룹 회장 “모든 역량 디지털에 쏟아야”
1216,7, 2022.01.12 09:56,"우리금융, 지주 전환 3주년…손태승 ""글로벌 리딩금융그룹 도약 꿈 이..."
1217,8, 2022.01.12 14:52,"손태승 우리금융 회장 ""포트폴리오 확대 속도감 있게 추진"""
1218,9, 2022.01.12 09:52,"우리금융 '완전 민영화' 기념식...손태승 ""디지털 플랫폼기업 재창업..."
1219,10, 2022.01.12 10:14,"손태승 우리금융 회장 ""최초·최고 금융그룹 자부심 되찾자"""
1220,11, 2022.01.12 06:11,[인사이드 스토리]우리금융F&I 설립이 보내는 경고
1221,12, 2022.01.11 17:58,"KB금융, 금융주 시총 1위 '탈환'…우리금융株는 2년 만에 최고치"
1222,13, 2022.01.11 15:43,4분기 호실적 전망에 ‘신고가’ 우리금융지주…4.30% 상승 마감 [증...
1223,14, 2022.01.11 10:13,"[특징주] 우리금융지주, 4분기 실적 개선 기대감에 주가 4%↑"
1224,15, 2022.01.11 09:23,"[특징주] 우리금융지주, 호실적 전망에 52주 신고가"
1225,16, 2022.01.11 07:50,"[클릭 e종목]""우리금융지주, 호실적 지속 전망에도 주가는 저평가"""
1226,17, 2022.01.10 16:57,"우리금융, 필리핀 태풍 피해 복구에 10만달러 지원"
1227,18, 2022.01.10 15:17,"우리금융, 필리핀 태풍 피해 복구 10만달러 지원"
1228,19, 2022.01.10 10:43,"우리금융그룹, 필리핀 태풍 피해 복구에 10만달러 지원"
1229,0, 2021.04.15 10:41,"우리은행, 저축 노하우 댓글 작성 고객참여 이벤트 실시"
1230,1, 2021.04.13 17:29,"우리은행, 베트남 차세대 금융망 사업 참여"
1231,2, 2021.04.13 15:22,"우리은행, 베트남 차세대 금융결제망 공동구축...'외국계 중 유일'"
1232,3, 2021.04.13 09:31,"베트남 우리은행, 외국계 은행 최초 차세대 금융결제망 구축"
1233,4, 2021.04.13 09:05,"베트남 우리은행, 차세대 금융결제망 공동 구축"
1234,5, 2021.04.13 11:00,"우리은행, 베트남서 외국계 최초 차세대 금융결제망 공동 구축"
1235,6, 2021.04.13 10:56,"우리은행, 베트남 차세대 금융결제망…외국계 은행 최초"
1236,7, 2021.04.13 09:26,"베트남 우리은행, 외국은행 최초 차세대 금융결제망 공동 구축"
1237,8, 2021.04.13 09:19,"우리은행, 외국계 은행 최초 베트남 차세대 금융결제망 공동구축"
1238,9, 2021.04.13 09:37,"베트남 우리은행, '차세대 금융결제망' 공동 구축"
1239,10, 2021.04.12 16:07,예보·우리금융 한국판뉴딜 아이디어 한자리에
1240,11, 2021.04.11 17:47,"우리금융, 앤톡이 개발한 '기업 분석 플랫폼' 도입"
1241,12, 2021.04.11 17:24,"우리금융, 스타트업 '기업분석 플랫폼'…영업현장서 활용"
1242,13, 2021.04.11 10:35,"우리금융, 스타트업이 개발한 빅데이터 기반 기업분석 플랫폼 도입"
1243,14, 2021.04.11 10:26,"우리은행, 스타트업 개발한 기업분석플랫폼 도입"
1244,15, 2021.04.11 09:12,"우리금융, 스타트업 개발 기업 분석 플랫폼 도입"
1245,16, 2021.04.11 09:00,"우리금융, 협력 스타트업의 '기업분석 플랫폼' 도입"
1246,17, 2021.04.11 17:41,[송승섭의 금융라이트]예보는 왜 우리금융 지분 1444만주를 팔았나
1247,18, 2021.04.11 15:42,"우리금융지주, 스타트업 개발 기업 분석 플랫폼 선보여"
1248,19, 2021.04.11 09:03,"우리금융지주, 스타트업 개발 기업 분석 플랫폼 도입"
1249,20, 2021.04.11 09:01,"우리금융지주, 스타트업이 개발한 기업 분석 플랫폼 도입"
1250,21, 2021.04.09 17:35,예보 '우리금융 민영화' 속도 낸다
1251,22, 2021.04.09 16:05,"예보, 우리금융 지분 2% 매각해 공적자금 1493억 회수"
1252,23, 2021.04.09 09:16,"예보, 우리금융 지분 2% 매각… 공적자금 1493억원 회수"
1253,24, 2021.04.09 08:12,"[시그널] 정부, 우리금융 보유 지분 2% 블록딜 성공···1,492..."
1254,25, 2021.04.09 16:45,'라임' 우리금융 CEO 중징계··· 금감원發 지배구조 리스크 지속
1255,26, 2021.04.09 07:54,"우리금융, 소비자보호 인정받았다…금감원, 제재 감경"
1256,27, 2021.04.09 01:20,'라임사태' 손태승 우리금융 회장 징계수위 경감··· 문책경고 징계
1257,0, 2021.04.12 16:07,예보·우리금융 한국판뉴딜 아이디어 한자리에
1258,1, 2021.04.11 17:47,"우리금융, 앤톡이 개발한 '기업 분석 플랫폼' 도입"
1259,2, 2021.04.11 17:24,"우리금융, 스타트업 '기업분석 플랫폼'…영업현장서 활용"
1260,3, 2021.04.11 10:35,"우리금융, 스타트업이 개발한 빅데이터 기반 기업분석 플랫폼 도입"
1261,4, 2021.04.11 10:26,"우리은행, 스타트업 개발한 기업분석플랫폼 도입"
1262,5, 2021.04.11 09:12,"우리금융, 스타트업 개발 기업 분석 플랫폼 도입"
1263,6, 2021.04.11 09:00,"우리금융, 협력 스타트업의 '기업분석 플랫폼' 도입"
1264,7, 2021.04.11 17:41,[송승섭의 금융라이트]예보는 왜 우리금융 지분 1444만주를 팔았나
1265,8, 2021.04.11 15:42,"우리금융지주, 스타트업 개발 기업 분석 플랫폼 선보여"
1266,9, 2021.04.11 09:03,"우리금융지주, 스타트업 개발 기업 분석 플랫폼 도입"
1267,10, 2021.04.11 09:01,"우리금융지주, 스타트업이 개발한 기업 분석 플랫폼 도입"
1268,11, 2021.04.09 17:35,예보 '우리금융 민영화' 속도 낸다
1269,12, 2021.04.09 16:05,"예보, 우리금융 지분 2% 매각해 공적자금 1493억 회수"
1270,13, 2021.04.09 09:16,"예보, 우리금융 지분 2% 매각… 공적자금 1493억원 회수"
1271,14, 2021.04.09 08:12,"[시그널] 정부, 우리금융 보유 지분 2% 블록딜 성공···1,492..."
1272,15, 2021.04.09 16:45,'라임' 우리금융 CEO 중징계··· 금감원發 지배구조 리스크 지속
1273,16, 2021.04.09 07:54,"우리금융, 소비자보호 인정받았다…금감원, 제재 감경"
1274,17, 2021.04.09 01:20,'라임사태' 손태승 우리금융 회장 징계수위 경감··· 문책경고 징계
1275,18, 2021.04.09 16:26,우리금융 완전 민영화 시동…예보 지분 2% 매각
1276,19, 2021.04.09 15:37,"우리금융 민영화 속도…예보, 보유지분 2% 매각"
1277,20, 2021.04.09 11:43,[마켓인사이트]우리금융 블록딜로 2% 매각 성공.. 예보 지분 15....
1278,21, 2021.04.09 10:12,"예보, 우리금융 민영화 시동…잔여지분 2% 매각"
