,Unnamed: 0,날짜,기사제목
0,0, 2022.02.14 18:12,엔씨 리니지 의존도 줄인다… 신규 IP 줄줄이 출격 대기
1,1, 2022.02.14 18:02,"엔씨, 신규 IP 대거 공개…“개발 단계부터 소통 확대할 것”"
2,2, 2022.02.14 14:08,"‘프로젝트R’부터 ‘TL’까지…엔씨, 신규 IP 5종 미리보기 영상 ..."
3,3, 2022.02.14 12:27,"엔씨, 신작 개발 팔 걷었다…신규 IP 5종 티징 영상 공개"
4,4, 2022.02.14 11:43,"엔씨, 리니지 外 글로벌 IP 확장 신호탄…신규 IP 5종 공개[영상..."
5,5, 2022.02.14 11:22,탈(脫)리니지 서두르는 엔씨…신작 5종 공개
6,6, 2022.02.14 11:07,엔씨소프트 신작 5종 쏟아진다…올 하반기 'TL' 출시
7,7, 2022.02.14 10:37,"엔씨소프트, 신작 IP 5종 티징 영상 공개…TL 하반기 출격"
8,8, 2022.02.14 10:23,"엔씨소프트, 리니지 굴레서 벗어나나...신규 IP 티징 영상 공개"
9,9, 2022.02.10 16:25,'오일머니' 유입에…넥슨 이어 엔씨도 강세
10,10, 2022.02.10 09:50,K-게임에 빠진 '오일머니'…넥슨 이어 엔씨에도 투자
11,11, 2022.02.10 09:33,"엔씨소프트, 사우디 국부펀드 8000억 투자 소식에 '강세'"
12,12, 2022.02.10 09:21,"'오일머니의 힘' 사우디PIF, 넥슨이어 엔씨소프트에도 8천억 투자"
13,13, 2022.02.10 09:17,"엔씨소프트, 사우디 국부펀드 매입 소식에 2% 상승"
14,14, 2022.02.09 18:57,"사우디 국부펀드, 넥슨 이어 엔씨소프트에도 투자"
15,15, 2022.02.07 17:04,"엔씨, ‘유니버스’ 1년 만에 다운로드 2100만 기록"
16,16, 2022.02.07 11:12,"엔씨 팬덤 플랫폼 유니버스 출시 1주년, 다운로드 2100만 기록"
17,17, 2022.02.07 10:28,엔씨 '유니버스' 1년…2100만 글로벌 K팝 팬 반했다
18,18, 2022.02.07 10:15,"출시 1주년 맞은 엔씨 '유니버스', 누적 다운로드 2100만…해외 ..."
19,19, 2022.02.07 11:23,"넥슨, 엔씨 출신이 만든 '에누마' 에듀테크 선도한다"
20,20, 2022.02.04 17:28,"반토막난 '황제주' 엔씨, 목표가 줄하향"
21,21, 2022.02.04 10:47,"카겜 오딘, 엔씨 리니지W 밀어내고 '매출 1위' 재탈환"
22,0, 2021.11.12 16:30,"""손이 덜덜 떨린다""…상한가 찍은 엔씨소프트 9%대 급락에 개미들 악소..."
23,1, 2021.11.12 15:56,"엔씨, '3000억 슈퍼개미' 등장에 주가 요동…하루만에 9% 급락"
24,2, 2021.11.12 12:15,"엔씨, ‘직장 내 괴롭힘’ 가해 직원 6명 정직"
25,3, 2021.11.12 09:32,"""직장 내 괴롭힘, 무관용""…엔씨, 가해 직원 6명 정직 처분"
26,4, 2021.11.12 09:12,"엔씨소프트, 직장내 괴롭힘 가해직원 6명에 정직 처분"
27,5, 2021.11.12 11:16,게임업계 블록체인에 빠지다...엔씨·컴투스·게임빌 '참전'
28,6, 2021.11.12 11:13,"엔씨소프트, NFT 뛰어드니 목표주가 줄줄이 오른다"
29,7, 2021.11.12 10:11,[특징주] 목표가 대폭 상향에도 엔씨소프트 장중 8%대 하락
30,8, 2021.11.12 08:16,"""메타버스·NFT 신성장 동력으로 자리잡을것"" 엔씨소프트, 목표가 2..."
31,9, 2021.11.12 10:33,NFT 업고 내달렸던 엔씨·게임빌·갤럭시아 일제히 급락
32,10, 2021.11.12 10:15,"'上' 찍었던 엔씨소프트, 8% 넘게 급락…증권가 전망은"
33,11, 2021.11.12 10:11,엔씨소프트 하루만에 10% '뚝'…시총 1.7조 증발 왜
34,12, 2021.11.12 09:21,"[특징주]엔씨소프트, 상한가 하루만에 7%대 급락"
35,13, 2021.11.12 09:14,"[특징주] 엔씨소프트, 증권사 목표가 줄상향에도 주가는 하락"
36,14, 2021.11.12 09:31,코스피·코스닥 동반 상승…엔씨소프트 6%대 하락세
37,15, 2021.11.12 08:57,"KTB증권 “NFT 사업 진출하는 엔씨소프트, 목표주가 83만→110만..."
38,16, 2021.11.12 08:49,"엔씨소프트, NFT 전략에 밸류 프리미엄…목표가↑-KTB"
39,17, 2021.11.12 08:07,"엔씨소프트, 리니지W 성공으로 실적 반등 기대-메리츠"
40,0, 2021.03.15 17:34,엔씨가 쏘아올린 게임업계 'ESG경영 훈풍'
41,1, 2021.03.15 10:36,"엔씨 윤송이 CSO, ESG 경영위원장 맡는다"
42,2, 2021.03.15 10:15,"엔씨소프트, ESG 경영위원회 신설…“지속 가능한 성장 동력 마련”"
43,3, 2021.03.15 16:48,엔씨 초대 ESG 경영위원장에 윤송이 CSO
44,4, 2021.03.15 10:33,엔씨소프트 ESG 위원회 신설…위원장에 윤송이
45,5, 2021.03.15 15:55,"엔씨소프트, 차원이 다른 완성도 '블소2·트릭스터 M'[글로벌 진격 나..."
46,6, 2021.03.15 13:58,"엔씨 유니버스, 1대1 라이브 콜 ‘AB6IX 파자마 파티’ 예고"
47,7, 2021.03.13 08:00,[유안타證 주간추천주]‘이익성장률 주목’…우리금융지주·엔씨·SKT
48,8, 2021.03.12 15:13,네이버-카카오 이어 엔씨도 ESG 경영 앞장
49,9, 2021.03.12 10:46,"엔씨, 게임업계 첫 ESG 경영 조직 신설"
50,10, 2021.03.12 11:10,초봉 상한 없앤 엔씨가 대장?…IT기업 연봉 서열은?
51,11, 2021.03.12 11:01,"엔씨소프트, 프로야구 H3 특집 방송 티키타구 1화 공개"
52,12, 2021.03.11 19:09,"""땡큐, 택진이형"" 엔씨 전직원 연봉 '1300만원+α'오른다"
53,13, 2021.03.11 12:10,"엔씨소프트, 신입 초봉 5500만원으로 인상 … 상한선도 폐지"
54,14, 2021.03.11 11:50,엔씨 김택진 '통큰 연봉인상' 전임직원 1000만원 이상 올려
55,15, 2021.03.11 16:12,中 맞설 인재올까…‘넥슨서 엔씨까지’ 연봉 인상 잰걸음 마무리
56,0, 2021.03.12 11:01,"엔씨소프트, 프로야구 H3 특집 방송 티키타구 1화 공개"
57,1, 2021.03.12 10:46,"엔씨, 게임업계 첫 ESG 경영 조직 신설"
58,2, 2021.03.11 19:09,"""땡큐, 택진이형"" 엔씨 전직원 연봉 '1300만원+α'오른다"
59,3, 2021.03.11 12:10,"엔씨소프트, 신입 초봉 5500만원으로 인상 … 상한선도 폐지"
60,4, 2021.03.11 11:50,엔씨 김택진 '통큰 연봉인상' 전임직원 1000만원 이상 올려
61,5, 2021.03.11 16:12,中 맞설 인재올까…‘넥슨서 엔씨까지’ 연봉 인상 잰걸음 마무리
62,6, 2021.03.11 11:49,"엔씨, 개발자 연봉 1300만원 인상…'김택진 보너스' 800만원도 지..."
63,7, 2021.03.11 11:43,엔씨 전 개발자 연봉 1300만원 인상…택진이형 800만원 보너스까지...
64,8, 2021.03.11 11:39,"엔씨, 개발직 1300만원 연봉 인상…평균연봉 1억원 ‘성큼’"
65,9, 2021.03.10 23:01,"넷마블·엔씨소프트, 주주간 계약 종료"
66,10, 2021.03.10 18:32,엔씨·넷마블 '지분 동맹' 6년 만에 종료
67,11, 2021.03.10 18:14,"넷마블-엔씨 '혈맹관계' 해제…넷마블, 1조6천억 '돈방석'"
68,12, 2021.03.10 18:01,"넷마블-엔씨, 주주간 계약 해소에도 사업제휴·협력은 지속"
69,13, 2021.03.06 08:00,[유안타證 주간추천주]배당·실적…SKT·엔씨소프트·대한유화
70,14, 2021.03.05 14:52,"엔씨 유니버스, 음원 발매도 ‘성공적’…박지훈 신곡 6개국 톱10 진입"
71,15, 2021.03.04 15:07,"엔씨 유니버스, 박지훈 신곡 ‘Call U Up’ 음원·MV 공개"
72,16, 2021.03.04 15:01,"엔씨소프트, 블소2 사전예약 400만 달성"
73,0, 2021.03.10 18:32,엔씨·넷마블 '지분 동맹' 6년 만에 종료
74,1, 2021.03.10 18:14,"넷마블-엔씨 '혈맹관계' 해제…넷마블, 1조6천억 '돈방석'"
75,2, 2021.03.10 18:01,"넷마블-엔씨, 주주간 계약 해소에도 사업제휴·협력은 지속"
76,3, 2021.03.06 08:00,[유안타證 주간추천주]배당·실적…SKT·엔씨소프트·대한유화
77,4, 2021.03.05 14:52,"엔씨 유니버스, 음원 발매도 ‘성공적’…박지훈 신곡 6개국 톱10 진입"
78,5, 2021.03.04 15:07,"엔씨 유니버스, 박지훈 신곡 ‘Call U Up’ 음원·MV 공개"
79,6, 2021.03.04 15:01,"엔씨소프트, 블소2 사전예약 400만 달성"
80,7, 2021.03.04 14:25,"엔씨 ‘블레이드&소울2’, 분위기 좋다…사전예약자 400만"
81,8, 2021.03.04 13:29,엔씨 ‘블레이드&소울2’ 사전예약 23일만에 400만 ‘최단기간’
82,9, 2021.03.04 11:20,"확률형아이템 잡음에도…엔씨, 규제 우려보다 신작 기대 더 커"
83,10, 2021.03.04 08:26,"엔씨소프트, 규제우려로 인한 주가하락은 매수기회-신한투자"
84,11, 2021.03.04 08:04,"엔씨소프트, 신작 출시 임박…포트폴리오 다변화 주목-대신"
85,12, 2021.03.04 07:32,"엔씨소프트, 매출 다변화에 실적 안정성 높아져-대신"
86,13, 2021.03.04 07:19,"[클릭 e종목]""엔씨소프트, 신작 출시임박…수익원 다변화 주목"""
87,14, 2021.03.03 18:17,"MBC×엔씨소프트 “SF 등 다양한 장르물 개발중"""
88,15, 2021.03.03 17:11,"엔씨소프트, MBC와 손잡고 IP 공동개발 추진"
89,16, 2021.03.03 17:04,"엔씨(NC)-MBC, 게임·영화 등 IP 전방위 활용"
90,17, 2021.03.03 16:35,"엔씨소프트, 지식재산권 개발 위해 MBC와 협력…MBC 드라마가 엔씨..."
91,18, 2021.03.02 17:08,"비씨카드, 엔씨소프트와 손잡나…핀트에 99억 투자"
92,0, 2021.03.04 08:26,"엔씨소프트, 규제우려로 인한 주가하락은 매수기회-신한투자"
93,1, 2021.03.04 08:04,"엔씨소프트, 신작 출시 임박…포트폴리오 다변화 주목-대신"
94,2, 2021.03.04 07:32,"엔씨소프트, 매출 다변화에 실적 안정성 높아져-대신"
95,3, 2021.03.04 07:19,"[클릭 e종목]""엔씨소프트, 신작 출시임박…수익원 다변화 주목"""
96,4, 2021.03.03 18:17,"MBC×엔씨소프트 “SF 등 다양한 장르물 개발중"""
97,5, 2021.03.03 17:11,"엔씨소프트, MBC와 손잡고 IP 공동개발 추진"
98,6, 2021.03.03 17:04,"엔씨(NC)-MBC, 게임·영화 등 IP 전방위 활용"
99,7, 2021.03.03 16:35,"엔씨소프트, 지식재산권 개발 위해 MBC와 협력…MBC 드라마가 엔씨..."
100,8, 2021.03.02 17:08,"비씨카드, 엔씨소프트와 손잡나…핀트에 99억 투자"
101,9, 2021.03.02 15:25,"엔씨 유니버스, ‘AB6IX’ 오리지널 예능 독점 공개"
102,10, 2021.03.01 17:34,"엔씨, 신작 모바일게임 ‘트릭스터M’ 26일 출시"
103,11, 2021.03.01 17:17,확률형 아이템 규제 날벼락에 주가 흔들 엔씨소프트 믿을 건 신작 뿐
104,12, 2021.02.26 10:03,"엔씨소프트, 신작 ‘본격화’…기대주 ‘트릭스터M’ 내달 출시"
105,13, 2021.02.26 09:56,"엔씨소프트, 신작 모바일게임 트릭스터M 내달 26일 출시"
106,14, 2021.02.26 09:57,"엔씨소프트, ‘트릭스터M’ 3월26일 서비스"
107,15, 2021.02.25 18:10,"""엔씨소프트 내년 영업익 2조""....목표가 175만원까지 '껑충'"
108,16, 2021.02.25 08:52,"엔씨소프트, 2023년까지 깜짝실적 가능…목표가↑-미래에셋"
109,17, 2021.02.25 08:43,"“2023년까지 신작 줄줄이 대기”···증권가, 엔씨소프트에 “적극 ..."
110,18, 2021.02.25 08:43,"미래에셋대우 ""엔씨소프트, 흥행 예상 신작 출시로 최고 실적 가능"""
111,19, 2021.02.25 07:35,"[클릭 e종목]엔씨소프트, 흥행 대작 몰려온다…목표가 175만원 상향"
112,0, 2021.03.01 17:34,"엔씨, 신작 모바일게임 ‘트릭스터M’ 26일 출시"
113,1, 2021.03.01 17:17,확률형 아이템 규제 날벼락에 주가 흔들 엔씨소프트 믿을 건 신작 뿐
114,2, 2021.02.26 10:03,"엔씨소프트, 신작 ‘본격화’…기대주 ‘트릭스터M’ 내달 출시"
115,3, 2021.02.26 09:56,"엔씨소프트, 신작 모바일게임 트릭스터M 내달 26일 출시"
116,4, 2021.02.26 09:57,"엔씨소프트, ‘트릭스터M’ 3월26일 서비스"
117,5, 2021.02.25 18:10,"""엔씨소프트 내년 영업익 2조""....목표가 175만원까지 '껑충'"
118,6, 2021.02.25 08:52,"엔씨소프트, 2023년까지 깜짝실적 가능…목표가↑-미래에셋"
119,7, 2021.02.25 08:43,"“2023년까지 신작 줄줄이 대기”···증권가, 엔씨소프트에 “적극 ..."
120,8, 2021.02.25 08:43,"미래에셋대우 ""엔씨소프트, 흥행 예상 신작 출시로 최고 실적 가능"""
121,9, 2021.02.25 07:35,"[클릭 e종목]엔씨소프트, 흥행 대작 몰려온다…목표가 175만원 상향"
122,10, 2021.02.25 17:30,"[시그널] 엔씨소프트, 키다리스튜디오 지분 확보···사업협력으로 이어질..."
123,11, 2021.02.25 16:59,"엔씨소프트, 키다리스튜디오 지분 5.04% 취득"
124,12, 2021.02.25 16:28,"엔씨소프트 ‘리니지2M’, 내달 대만·일본 출시"
125,13, 2021.02.25 15:33,엔씨 '리니지2M' 다음달 24일 대만·일본 간다
126,14, 2021.02.25 15:15,"엔씨소프트, 리니지2M 내달 24일 대만·일본 서비스"
127,15, 2021.02.25 08:49,"엔씨소프트, 확률 공개 규제 매출 영향無..적극매수-KTB"
128,16, 2021.02.25 08:08,"엔씨소프트, 확률형 아이템 규제 큰 문제 안될 것-KTB"
129,17, 2021.02.25 08:01,"엔씨소프트, 확률형 아이템 규제 영향 없어…적극 매수-KTB"
130,18, 2021.02.24 15:30,"엔씨소프트, 웹툰 버프툰 모바일 앱 리뉴얼"
131,19, 2021.02.24 08:54,"한투증권 ""엔씨소프트, 신작 출시 기대...확률형 아이템 규제 걱정 없..."
132,20, 2021.02.24 08:38,"엔씨소프트, 2분기 본격적 실적 개선…투자 적기-한국투자"
133,21, 2021.02.24 08:15,"[클릭 e종목]“엔씨소프트, 걱정보다는 기대가 필요할 때”"
134,22, 2021.02.24 08:09,"엔씨소프트, 확률형 아이템 규제 과도한 우려…목표가↑-한국"
135,0, 2021.02.25 15:15,"엔씨소프트, 리니지2M 내달 24일 대만·일본 서비스"
136,1, 2021.02.25 08:52,"엔씨소프트, 2023년까지 깜짝실적 가능…목표가↑-미래에셋"
137,2, 2021.02.25 08:43,"“2023년까지 신작 줄줄이 대기”···증권가, 엔씨소프트에 “적극 ..."
138,3, 2021.02.25 08:43,"미래에셋대우 ""엔씨소프트, 흥행 예상 신작 출시로 최고 실적 가능"""
139,4, 2021.02.25 07:35,"[클릭 e종목]엔씨소프트, 흥행 대작 몰려온다…목표가 175만원 상향"
140,5, 2021.02.25 08:49,"엔씨소프트, 확률 공개 규제 매출 영향無..적극매수-KTB"
141,6, 2021.02.25 08:08,"엔씨소프트, 확률형 아이템 규제 큰 문제 안될 것-KTB"
142,7, 2021.02.25 08:01,"엔씨소프트, 확률형 아이템 규제 영향 없어…적극 매수-KTB"
143,8, 2021.02.24 15:30,"엔씨소프트, 웹툰 버프툰 모바일 앱 리뉴얼"
144,9, 2021.02.24 08:54,"한투증권 ""엔씨소프트, 신작 출시 기대...확률형 아이템 규제 걱정 없..."
145,10, 2021.02.24 08:38,"엔씨소프트, 2분기 본격적 실적 개선…투자 적기-한국투자"
146,11, 2021.02.24 08:15,"[클릭 e종목]“엔씨소프트, 걱정보다는 기대가 필요할 때”"
147,12, 2021.02.24 08:09,"엔씨소프트, 확률형 아이템 규제 과도한 우려…목표가↑-한국"
148,13, 2021.02.23 08:18,"엔씨소프트 '확률형 아이템 규제' 이슈, 영향 미미할 것-NH"
149,14, 2021.02.23 08:04,"[클릭 e종목] 확률형 아이템 규제에 엔씨소프트 '흔들'…""매출 영향..."
150,15, 2021.02.23 07:57,"엔씨소프트, 확률형 아이템 법률 개정안에 따른 주가 하락 과도 -NH"
151,16, 2021.02.21 10:52,[주간추천주]신작 모멘텀 맞은 엔씨소프트 등 게임株 지목
152,17, 2021.02.20 08:01,[하나금투 주간추천주]'수요 확대'…엔씨소프트·팬오션·덕산네오룩스
153,18, 2021.02.18 21:57,유튜브 채널로 본 기업 팬덤 순위는...삼성전자·엔씨소프트 KT가 '찐...
154,19, 2021.02.17 18:10,"연봉 1000만원 인상?…엔씨, 부인에도 기대 들썩"
155,20, 2021.02.17 17:50,엔씨소프트 연봉 1000만원 인상은 '사실무근'
156,21, 2021.02.17 16:00,"""좋다 말았네""…엔씨소프트 연봉 1천만원 인상 해프닝"
157,0, 2021.02.24 08:38,"엔씨소프트, 2분기 본격적 실적 개선…투자 적기-한국투자"
158,1, 2021.02.24 08:15,"[클릭 e종목]“엔씨소프트, 걱정보다는 기대가 필요할 때”"
159,2, 2021.02.24 08:09,"엔씨소프트, 확률형 아이템 규제 과도한 우려…목표가↑-한국"
160,3, 2021.02.23 08:18,"엔씨소프트 '확률형 아이템 규제' 이슈, 영향 미미할 것-NH"
161,4, 2021.02.23 08:04,"[클릭 e종목] 확률형 아이템 규제에 엔씨소프트 '흔들'…""매출 영향..."
162,5, 2021.02.23 07:57,"엔씨소프트, 확률형 아이템 법률 개정안에 따른 주가 하락 과도 -NH"
163,6, 2021.02.21 10:52,[주간추천주]신작 모멘텀 맞은 엔씨소프트 등 게임株 지목
164,7, 2021.02.20 08:01,[하나금투 주간추천주]'수요 확대'…엔씨소프트·팬오션·덕산네오룩스
165,8, 2021.02.18 21:57,유튜브 채널로 본 기업 팬덤 순위는...삼성전자·엔씨소프트 KT가 '찐...
166,9, 2021.02.17 18:10,"연봉 1000만원 인상?…엔씨, 부인에도 기대 들썩"
167,10, 2021.02.17 17:50,엔씨소프트 연봉 1000만원 인상은 '사실무근'
168,11, 2021.02.17 16:00,"""좋다 말았네""…엔씨소프트 연봉 1천만원 인상 해프닝"
169,12, 2021.02.17 10:02,"엔씨소프트, 피버뮤직 2021 Fly High 음원 공개"
170,13, 2021.02.17 09:40,"엔씨소프트, 김필 등 ‘피버뮤직’ 아티스트 음원 공개"
171,14, 2021.02.16 19:35,"카카오 김범수?엔씨 김택진, SK 최태원과 서울상의 이끈다"
172,15, 2021.02.16 18:49,"카카오 김범수·엔씨 김택진, 최태원號 서울상의 회장단 합류"
173,16, 2021.02.16 08:55,"엔씨소프트, 리니지 장기 흥행 지속…목표가↑-신영"
174,17, 2021.02.15 17:51,엔씨 신작 야구게임 예약자 100만 돌파
175,18, 2021.02.15 16:45,엔씨소프트 신작 ‘프로야구 H3’ 사전예약 100만…“국내야구게임 ‘...
176,19, 2021.02.15 14:01,"엔씨소프트, 프로야구 H3 사전예약 100만 돌파"
177,0, 2021.02.17 17:50,엔씨소프트 연봉 1000만원 인상은 '사실무근'
178,1, 2021.02.17 16:00,"""좋다 말았네""…엔씨소프트 연봉 1천만원 인상 해프닝"
179,2, 2021.02.17 10:02,"엔씨소프트, 피버뮤직 2021 Fly High 음원 공개"
180,3, 2021.02.17 09:40,"엔씨소프트, 김필 등 ‘피버뮤직’ 아티스트 음원 공개"
181,4, 2021.02.16 19:35,"카카오 김범수?엔씨 김택진, SK 최태원과 서울상의 이끈다"
182,5, 2021.02.16 18:49,"카카오 김범수·엔씨 김택진, 최태원號 서울상의 회장단 합류"
183,6, 2021.02.16 08:55,"엔씨소프트, 리니지 장기 흥행 지속…목표가↑-신영"
184,7, 2021.02.15 17:51,엔씨 신작 야구게임 예약자 100만 돌파
185,8, 2021.02.15 16:45,엔씨소프트 신작 ‘프로야구 H3’ 사전예약 100만…“국내야구게임 ‘최...
186,9, 2021.02.15 14:01,"엔씨소프트, 프로야구 H3 사전예약 100만 돌파"
187,10, 2021.02.15 06:11,[이번주 추천주]신작 출시 모멘텀 기대되는 엔씨·데브시스터즈 등 주목
188,11, 2021.02.14 11:35,[주간추천주]“신작 게임이 온다”…엔씨소프트·데브시스터즈 ‘추천’
189,0, 2021.02.15 06:11,[이번주 추천주]신작 출시 모멘텀 기대되는 엔씨·데브시스터즈 등 주목
190,1, 2021.02.14 11:35,[주간추천주]“신작 게임이 온다”…엔씨소프트·데브시스터즈 ‘추천’
191,0, 2021.12.07 16:58,"엔씨소프트, 신작 성과로 내년 실적도 기대…증권가 호평 이어져"
192,1, 2021.12.07 10:34,"""엔씨소프트, 매출우려 선반영...실적 상향요인 더 클 것"""
193,2, 2021.12.07 10:17,"엔씨소프트, 기존 게임 우려 이미 반영…실적 상향요인 더 클 것-한화..."
194,3, 2021.12.07 09:12,한화투자증권 “엔씨소프트 내년 실적도 좋다…목표가 110만원 유지”
195,4, 2021.12.07 08:57,"엔씨소프트, 악재는 모두 반영됐다…""실적 상향 국면""-한화"
196,5, 2021.12.07 08:39,"엔씨소프트, 내년 영업익 성장률 121%…신작 효과↑-한화"
197,6, 2021.12.07 08:33,"""엔씨소프트, 내년 신작 성과로 인한 실적 상향요인 클 것""-한화"
198,7, 2021.12.07 16:33,"이쯤 되면 ‘고유 장르’…엔씨 리니지W, 내년 서구권 도전"
199,8, 2021.12.07 08:31,"""엔씨소프트, 리니지W 성과로 실적 상향할 것...목표가 110만원"""
200,9, 2021.12.07 14:52,"엔씨 팬덤 플랫폼 유니버스 2천만 다운로드 ""MAU 440만명 돌파"""
201,10, 2021.12.07 10:12,"엔씨소프트 유니버스, 글로벌 2000만 다운로드 돌파"
202,11, 2021.12.06 09:13,"""엔씨소프트, NFT·P2E 차세대 성장동력 가능성"""
203,12, 2021.12.04 06:00,"엔씨소프트 '리니지W' 업고 '황제주' 귀환할까…""저평가 상태"""
204,13, 2021.12.03 11:15,리니지W 흥행에도...엔씨소프트 저평가
205,14, 2021.12.03 10:34,"""엔씨소프트, 리니지W 흥행 미반영…목표주가 상향"""
206,15, 2021.12.03 08:37,한투증권 “엔씨소프트 목표가 107만원...4분기부터 실적 개선”
207,16, 2021.12.03 08:23,"한투 ""엔씨소프트, 상당히 저평가 상태""...목표주가 107만 원"
208,17, 2021.12.03 08:07,"엔씨소프트, 리니지W 흥행으로 실적 개선…목표가↑ -한국"
209,18, 2021.12.03 07:57,"""엔씨소프트, 현 주가 저평가 상태…목표가↑""-한국"
210,19, 2021.12.03 07:49,"엔씨소프트, 리니지W 흥행 이익 반영 안돼 저평가 - 한투"
211,20, 2021.12.03 07:11,"[클릭 e종목] “엔씨소프트, 상당히 저평가된 상태”"
212,21, 2021.12.03 06:09,"엔씨소프트, 목표주가 92만→107만-한투"
213,22, 2021.11.28 17:05,"엔씨소프트, 리니지W와 함께 주가 상승세 탈까"
214,23, 2021.11.27 08:01,[유안타證 주간추천주]업황 반등 기대…SK하이닉스·DB하이텍·엔씨소프트
215,24, 2021.11.26 10:09,"""엔씨소프트, 내년 상반기 중 블록체인 전략 공개될 것"""
216,25, 2021.11.26 09:14,"엔씨소프트, 리니지W 흥행 감안 시 저평가 구간-KB"
217,0, 2021.12.07 08:31,"""엔씨소프트, 리니지W 성과로 실적 상향할 것...목표가 110만원"""
218,1, 2021.12.06 09:13,"""엔씨소프트, NFT·P2E 차세대 성장동력 가능성"""
219,2, 2021.12.04 06:00,"엔씨소프트 '리니지W' 업고 '황제주' 귀환할까…""저평가 상태"""
220,3, 2021.12.03 11:15,리니지W 흥행에도...엔씨소프트 저평가
221,4, 2021.12.03 10:34,"""엔씨소프트, 리니지W 흥행 미반영…목표주가 상향"""
222,5, 2021.12.03 08:37,한투증권 “엔씨소프트 목표가 107만원...4분기부터 실적 개선”
223,6, 2021.12.03 08:23,"한투 ""엔씨소프트, 상당히 저평가 상태""...목표주가 107만 원"
224,7, 2021.12.03 08:07,"엔씨소프트, 리니지W 흥행으로 실적 개선…목표가↑ -한국"
225,8, 2021.12.03 07:57,"""엔씨소프트, 현 주가 저평가 상태…목표가↑""-한국"
226,9, 2021.12.03 07:49,"엔씨소프트, 리니지W 흥행 이익 반영 안돼 저평가 - 한투"
227,10, 2021.12.03 07:11,"[클릭 e종목] “엔씨소프트, 상당히 저평가된 상태”"
228,11, 2021.12.03 06:09,"엔씨소프트, 목표주가 92만→107만-한투"
229,12, 2021.11.28 17:05,"엔씨소프트, 리니지W와 함께 주가 상승세 탈까"
230,13, 2021.11.27 08:01,[유안타證 주간추천주]업황 반등 기대…SK하이닉스·DB하이텍·엔씨소프트
231,14, 2021.11.26 10:09,"""엔씨소프트, 내년 상반기 중 블록체인 전략 공개될 것"""
232,15, 2021.11.26 09:14,"엔씨소프트, 리니지W 흥행 감안 시 저평가 구간-KB"
233,16, 2021.11.25 10:28,"드래곤플라이·펄어비스·엔씨소프트…게임株, NFT 규제뚫고 고공비행"
234,17, 2021.11.25 09:28,[특징주] 다시 달리는 NFT···엔씨소프트·서울옥션 등 상승세
235,18, 2021.11.24 11:26,"엔씨, JTBC 싱어게인2 콘텐츠 제공한다"
236,19, 2021.11.24 10:36,"엔씨소프트, 유니버스서 '싱어게인2' 콘텐츠 제휴...사업 다변화 순..."
237,0, 2021.12.03 07:11,"[클릭 e종목] “엔씨소프트, 상당히 저평가된 상태”"
238,1, 2021.12.03 06:09,"엔씨소프트, 목표주가 92만→107만-한투"
239,2, 2021.11.28 17:05,"엔씨소프트, 리니지W와 함께 주가 상승세 탈까"
240,3, 2021.11.27 08:01,[유안타證 주간추천주]업황 반등 기대…SK하이닉스·DB하이텍·엔씨소프트
241,4, 2021.11.26 10:09,"""엔씨소프트, 내년 상반기 중 블록체인 전략 공개될 것"""
242,5, 2021.11.26 09:14,"엔씨소프트, 리니지W 흥행 감안 시 저평가 구간-KB"
243,6, 2021.11.25 10:28,"드래곤플라이·펄어비스·엔씨소프트…게임株, NFT 규제뚫고 고공비행"
244,7, 2021.11.25 09:28,[특징주] 다시 달리는 NFT···엔씨소프트·서울옥션 등 상승세
245,8, 2021.11.24 11:26,"엔씨, JTBC 싱어게인2 콘텐츠 제공한다"
246,9, 2021.11.24 10:36,"엔씨소프트, 유니버스서 '싱어게인2' 콘텐츠 제휴...사업 다변화 순..."
247,10, 2021.11.24 08:03,[게임업계 3분기 실적] ③ 엔씨소프트 해외판매 비중 급증...카카오게...
248,11, 2021.11.23 08:41,"엔씨소프트, 메타버스 게임 플랫폼 진화 기대-한화"
249,12, 2021.11.23 08:02,[게임업계 3분기 실적] ② 엔씨?넷마블 부진에 대형게임사 3분기 영업...
250,0, 2021.11.24 08:03,[게임업계 3분기 실적] ③ 엔씨소프트 해외판매 비중 급증...카카오게...
251,1, 2021.11.23 08:41,"엔씨소프트, 메타버스 게임 플랫폼 진화 기대-한화"
252,2, 2021.11.23 08:02,[게임업계 3분기 실적] ② 엔씨?넷마블 부진에 대형게임사 3분기 영업...
253,3, 2021.11.22 15:12,"“NFT 바람, 한때였나” 게임株 일제히 약세…엔씨·카카오게임즈·게임빌..."
254,4, 2021.11.22 09:58,게임빌·엔씨 등 NFT 바람에 올랐던 게임株 일제히 약세[특징주]
255,5, 2021.11.22 08:05,"[게임업계 3분기 실적] ① 크래프톤, 엔씨 제치고 매출 2위로...카..."
256,6, 2021.11.22 06:41,[이번 주 추천주]실적·NFT 수혜...엔씨소프트·와이지엔터 주목
257,7, 2021.11.21 10:21,코스피 주간 기관 순매수 1위 '엔씨소프트'
258,8, 2021.11.20 08:01,[유안타證 주간추천주]매출 증가 기대…엔씨소프트·DB하이텍·크래프톤
259,9, 2021.11.19 16:45,"""100만원 황제주 되나""…F&F·삼성SDI·삼바·엔씨 `관심 집중`"
260,10, 2021.11.19 10:02,“엔씨소프트에 5000억 쏜 ‘슈퍼개미’ 수백억 손실 봤을 것”
