title,date
주말내에 화해 기사안뜨면,2022.02.12 07:15
카카오게임즈,2022.02.12 06:38
미국 왜저랴,2022.02.12 05:40
비상장,2022.02.12 01:40
속보다 여러 나라들 우크라이나에서자국민 철수 하랜다,2022.02.11 23:09
전쟁 임박이랜다 다 떡락 기대해라,2022.02.11 23:05
찬티들아 월요일에도 빠지면,2022.02.11 22:53
찬티들아 월요일에도 빠지면,2022.02.11 23:05
찬티들아 월요일에도 빠지면,2022.02.11 23:06
찬티들아 월요일에도 빠지면,2022.02.11 23:10
찬티들아 월요일에도 빠지면,2022.02.11 23:18
찬티들아 월요일에도 빠지면,2022.02.11 23:28
오늘 누가 내 주식 빌려 갔나본데,2022.02.11 22:45
넌 행복하니...?,2022.02.11 22:31
그니까 오딘대만언제출시인데?,2022.02.11 22:10
오딘 신화 중복가지고있는 유저들 아바타회수,2022.02.11 21:51
카겜은 이제 우상향!,2022.02.11 21:01
안녕하세요 공매도에 의한 피해 더이상 입지맙시다,2022.02.11 20:59
오딘 공성전은 언제………..,2022.02.11 20:53
이제 카겜이 대장주냐??,2022.02.11 20:52
속지마,2022.02.11 20:48
71200원 평단 공개^^ 공매도 쳤어용~,2022.02.11 20:42
팩트는 호재뿐,2022.02.11 20:02
내일 한강줄서것네,2022.02.11 19:57
카카오게임즈 보라 이딴거 말고,2022.02.11 19:53
다음주 7자 깨진다!,2022.02.11 19:53
아 실수로.....,2022.02.11 19:52
"형이야"" 오랫만에 69000 입성했다 *.♥",2022.02.11 19:50
코인 하는회사들,2022.02.11 19:44
한편으로는 억울한 위메이드~,2022.02.11 19:43
오딘 대만 출시 대만 스트리머낭자 오딘 오늘도 달림 ,2022.02.11 19:22
보라코인 등은 블록체인 기술이 아닌 그냥 1개 회사가 찍어낸 가상 전자화폐임..,2022.02.11 19:14
게임주 오늘로,2022.02.11 18:51
오딘 대만 진출하는 순간,2022.02.11 18:47
ㅅㅂㄹㄷ  여기  안티  왜케많아 ,2022.02.11 18:45
딱봐도,2022.02.11 18:43
깨작깨작 먹고 소화불량,2022.02.11 18:33
여기 ?케 안티 많냐..?,2022.02.11 18:22
게임주 월요일브터 내리막길 계속인데,2022.02.11 18:21
어차피 물적분할 할건데,2022.02.11 18:14
찬티들이너무많음 월요일 기대 ㄴㄴ,2022.02.11 18:14
상장당시 오딘선반영주식,2022.02.11 18:09
개미들이 사랑하는 우주체고 게임주 위메이드,2022.02.11 18:04
카똥겜이 곧 위메이드 따라가는EU,2022.02.11 17:55
위메이드 순이익 증가는 '라이온하트' 덕~,2022.02.11 17:40
이제 카겜이 실적주 대장주다,2022.02.11 17:37
우리집 조용하네,2022.02.11 17:30
74500에 절반수익실현했던거 다시채워넣음,2022.02.11 17:04
대만오딘은왜출시일을 대충이라도않알려주냐,2022.02.11 16:50
대만 출시 5/31 일 이란다  개빡치네,2022.02.11 16:42
국장끝나니까 미선물 쳐올라오네또,2022.02.11 16:41
오딘대만출시일이3월12일임??,2022.02.11 16:36
앞으로 한 달은 오를거야,2022.02.11 16:27
애두라,2022.02.11 16:24
내예감 딱맞지?1~2% 마감,2022.02.11 16:19
크크,2022.02.11 16:15
기회는 있었다,2022.02.11 16:13
기관  외국인 쌍매수 마감,2022.02.11 16:11
"공식계약 체결 GooglePlay, AppStore 플랫폼 계약 체결",2022.02.11 16:10
위메에 감사하자,2022.02.11 16:09
찬티들이 많아 또 공매침,2022.02.11 16:05
카겜이 오늘도 수고했다,2022.02.11 16:04
오늘 거래량 대비 매동 작게 잡히는 거,2022.02.11 16:03
개미아주조금판건데,2022.02.11 15:56
미안해,2022.02.11 15:54
근데 진심 궁금해서 그러는데,2022.02.11 15:46
게임 대장주 확인한 날,2022.02.11 15:44
오늘 카겜 오른 이유 모르면 주식 접어야.,2022.02.11 15:42
공매 10%,2022.02.11 15:39
속보) 오딘 대만매출 1위.,2022.02.11 15:38
담주부터 상승차트네,2022.02.11 15:38
남궁훈이 15만 책임진다는거 아니야?,2022.02.11 15:38
세력이 있네,2022.02.11 15:35
걱정마셈.. 계속사라고.. 계속사면 됨,2022.02.11 15:33
10만에서 털기회 2번줬음에도,2022.02.11 15:29
내가사는것마다떨어지네,2022.02.11 15:28
오딘도 망하고 카겜도 망하고 ㅋㅋ,2022.02.11 15:24
오늘도 공매쳐서 수익ㅋㅋㅋㅋ,2022.02.11 15:22
오늘도 당일고점에 불나방 존나 들어왔네,2022.02.11 15:21
미안하다 숏커버치고 헛소리좀 해봤다.,2022.02.11 15:19
님들 작전주 안만져봄?,2022.02.11 15:09
4분후 폭포수 기대해,2022.02.11 15:06
4분후 폭포수 기대해,2022.02.11 15:10
개떡같은주식,2022.02.11 15:05
막판,2022.02.11 15:04
오늘 종가 70000언더임,2022.02.11 15:02
얼른 말딸이나 내라고,2022.02.11 15:02
쎄하게,2022.02.11 15:01
오늘 매수세는,2022.02.11 15:00
개인은,2022.02.11 14:58
카겜 오르면 공매로 대응,2022.02.11 14:51
카카오게임즈 현 상황 분석한 기사(주린이 참고),2022.02.11 14:49
시간도 얼마 안 남았는데 상한가 한번 해보자,2022.02.11 14:48
코스닥 줄줄 흐르는데 선방하네,2022.02.11 14:44
국내 독보적 엔씨 폭락인데~  ,2022.02.11 14:43
햐~ 개미들 단타 잘하네,2022.02.11 14:41
이동평균선 매매법.,2022.02.11 14:40
다른 게임주 다 내려가는데,2022.02.11 14:40
찬티들 또 1퍼올려줬다고 방방뛰노,2022.02.11 14:39
앤씨 나락가자,2022.02.11 14:38
72에 물린 흑우다 도와주세요,2022.02.11 14:38
뽀드득 뽀드득,2022.02.11 14:37
8만원,2022.02.11 14:35
물량 던지고,2022.02.11 14:28
개미들 특징,2022.02.11 14:28
카겜은 지수상관 없음,2022.02.11 14:27
카겜 분석.,2022.02.11 14:25
하.. 또 지수가 안따라주네;;;,2022.02.11 14:24
코스닥,2022.02.11 14:22
위메이드 코인 사태 느낀점,2022.02.11 14:22
아니급할게없어 위메이드나락가는데,2022.02.11 14:19
자리만들기하네,2022.02.11 14:17
갓겜 말딸보고 옴,2022.02.11 14:14
오늘 78 만들어놔라,2022.02.11 14:12
신입인사 박습니다.,2022.02.11 14:11
이런 무빙 익숙하지. 장마감에 밀어붙이는 무빙이자나...,2022.02.11 14:11
카겜평단,2022.02.11 14:09
찬티보니 6만을더시험들게하거나,2022.02.11 14:05
평단 72500입니다 살려주세요... 1000주입니다..,2022.02.11 14:02
하루에저점에서,2022.02.11 14:00
프로그램 도 물린거 실화냐 ㅋㅋㅋㅋㅋ,2022.02.11 13:57
한방에 8천주 매수 누구?,2022.02.11 13:48
캬 오늘 73은 무난 하게 가겠다~ 다들 추매들 혔지?,2022.02.11 13:47
15만까지 보장했으니깐,2022.02.11 13:43
호가창 죽인다. 프로그램매수 돌기 딱 좋은 호가창이제~,2022.02.11 13:42
안타깝다 지금이라도 카카오,2022.02.11 13:40
싫컨 가지고 놀다가 종가엔 제자리 가나?,2022.02.11 13:37
공매형님들,2022.02.11 13:34
이제 썸에이지가 대장주다,2022.02.11 13:32
10만원 언제오냐,2022.02.11 13:31
어제,2022.02.11 13:26
주가에 일희일비 하지마러...,2022.02.11 13:24
역쉬 카겜,2022.02.11 13:19
캠즈  성장이  카카오  끌고 간다,2022.02.11 13:13
실적 성장따라  5일선 회복 마감  기대한다,2022.02.11 13:11
지금이라도 카카오 잡아,2022.02.11 13:11
길어야 한달 입니다.,2022.02.11 13:11
킁킁~ 어디서 냄새 안나요??,2022.02.11 13:08
해긴~??  머하는  듯보잡,2022.02.11 13:08
"원래 파란불 아니면 안사는데, 오늘 더 샀음.",2022.02.11 13:06
카카오나살걸,2022.02.11 13:05
적어도 내려가지는 않을듯.?,2022.02.11 13:03
지금 카겜 들어오는 주주 개부럽네.,2022.02.11 12:59
9만 이상에서 물린 애들 넘쳐난다요...,2022.02.11 13:08
