title,date
기재부 증자물량 그대로 안고 있을꺼같냐?,2022.02.05 16:53
확실히 올핸 달러,2022.02.05 15:16
내가본 배당금액,2022.02.05 00:55
어차피 오늘 오른거...,2022.02.04 23:39
ㅋ 충분히 예상한 일이었다,2022.02.04 20:49
잘몰라서요 증자를 언제했나요,2022.02.04 20:25
이야,2022.02.04 20:00
배당금은 얼마며,2022.02.04 19:18
내물량 시외 22646주 사갔네...,2022.02.04 18:06
빠빠빨간맛,2022.02.04 16:38
상한가네! ㅋㅋ ,2022.02.04 15:04
기업은행 세력 형님들 미안하지도 않냐,2022.02.04 14:49
10700  도   너무  싸다,2022.02.04 14:49
아니 내가 털기만하면,2022.02.04 14:40
뭐여? 기은이 뒤질때됨? ,2022.02.04 14:29
보합 마감 부탁,2022.02.04 13:52
이제 가나요,2022.02.04 13:42
배당 800원 공시,2022.02.04 13:32
jeju 얘는 뭐하는앤지,2022.02.04 13:22
에휴 우금인 날라가는대,2022.02.04 13:13
7700 주 본전에 탈출,2022.02.04 12:33
형들 이거 언제 팔아야해,2022.02.04 11:43
17만주 순삭~~~,2022.02.04 11:18
기은이 못 올라가는 이유(필독),2022.02.04 11:08
ibk 증권 .. 공매도 치냐 ?,2022.02.04 10:50
ㅋㅋㅋ,2022.02.04 10:31
여의도 금융 마피아 검찰 수사 착수하라,2022.02.04 10:27
제발,2022.02.03 18:46
울어야 할지...웃어야 할지...,2022.02.03 18:33
[필독] 배당 480원도 정해졌어!,2022.02.03 16:34
[필독] 윤종원 퇴임일 23/1/2일여,2022.02.03 16:15
[필독] IBK투자 1월 -140만주매도,2022.02.03 15:55
아닌밤중에 나무다리 긁는다고,2022.02.03 15:40
고로  개미들  엄청 쳐댔네  ㅠㅠㅠ,2022.02.03 15:36
아니 ㅅㅂ,2022.02.03 15:28
더불메췬당이라 배당은 좀줄듯,2022.02.03 15:14
이번에도 차등배당이 아니라 균등인가?,2022.02.03 15:00
12000원 찍어주면 두 말없이 나가줄텐데,2022.02.03 14:56
 하락,2022.02.03 14:25
ibk 증권... 중요할때마다 죵나 파네...,2022.02.03 14:07
충당금 상관없고 배당성향 40프로 은행주탑,2022.02.03 12:59
하락하면 쩌억할껀데,2022.02.03 12:18
10500 ㅡ  내가 15만주  올려놨다,2022.02.03 11:38
은행주 배당락 회복,2022.02.03 10:51
ㅋㅋㅋ,2022.02.03 06:45
미쓰요 미쓰요,2022.02.02 18:13
기은 장기투자자를 몰살시킨 문재인 윤종원,2022.02.02 16:39
ㅋㅋㅋ,2022.02.01 19:22
국내 유일한 코로나 이전 주가를 회복 못한 종목,2022.02.01 10:49
은행주,2022.02.01 09:36
그때만 팔았어도 좋았을텐데...,2022.01.31 15:11
이란 자금,2022.01.30 20:05
LG엔솔,2022.01.30 18:54
정말 심각한 것은.....,2022.01.30 15:44
그때만 팔았어도 좋았을텐데...,2022.01.30 14:04
기은이랑 우금이랑,2022.01.30 11:04
소송 기각이야~,2022.01.29 21:45
